,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,start_period,start_time,start_yardline,yards
741,Charleston Southern,,MISSED FG,"{'minutes': 3, 'seconds': 45}",3,"{'minutes': 3, 'seconds': 57}",70,400933835,40093383522,Mississippi State,SEC,8,False,3,"{'minutes': 7, 'seconds': 42}",42,28
742,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 48}",3,"{'minutes': 2, 'seconds': 9}",67,400933835,40093383523,Charleston Southern,,3,False,3,"{'minutes': 3, 'seconds': 57}",70,3
743,Charleston Southern,,PUNT,"{'minutes': 1, 'seconds': 13}",3,{'seconds': 56},33,400933835,40093383524,Mississippi State,SEC,3,False,3,"{'minutes': 2, 'seconds': 9}",27,6
744,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 49}",4,"{'minutes': 14, 'seconds': 7}",95,400933835,40093383525,Charleston Southern,,3,False,3,{'seconds': 56},73,-22
745,Charleston Southern,,PUNT,"{'minutes': 2, 'seconds': 14}",4,"{'minutes': 11, 'seconds': 53}",41,400933835,40093383526,Mississippi State,SEC,3,False,4,"{'minutes': 14, 'seconds': 7}",41,0
746,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 16}",4,"{'minutes': 9, 'seconds': 37}",67,400933835,40093383527,Charleston Southern,,3,False,4,"{'minutes': 11, 'seconds': 53}",69,2
747,Charleston Southern,,TD,"{'minutes': 3, 'seconds': 39}",4,"{'minutes': 5, 'seconds': 58}",100,400933835,40093383528,Mississippi State,SEC,10,True,4,"{'minutes': 9, 'seconds': 37}",20,80
748,Mississippi State,SEC,PUNT,"{'minutes': 4, 'seconds': 7}",4,"{'minutes': 1, 'seconds': 51}",56,400933835,40093383529,Charleston Southern,,6,False,4,"{'minutes': 5, 'seconds': 58}",75,19
749,Charleston Southern,,END OF GAME,"{'minutes': 1, 'seconds': 51}",4,{},26,400933835,40093383530,Mississippi State,SEC,3,False,4,"{'minutes': 1, 'seconds': 51}",13,13
750,Mississippi State,SEC,INT,{'seconds': 50},1,{'seconds': 16},43,400933849,40093384911,Louisiana Tech,Conference USA,2,False,1,"{'minutes': 1, 'seconds': 6}",25,18
751,Louisiana Tech,Conference USA,TD,{'seconds': 6},1,{'seconds': 10},0,400933849,40093384912,Mississippi State,SEC,1,True,1,{'seconds': 16},17,17
752,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 31}",2,"{'minutes': 13, 'seconds': 39}",33,400933849,40093384913,Louisiana Tech,Conference USA,3,False,1,{'seconds': 10},25,8
753,Louisiana Tech,Conference USA,PUNT,"{'minutes': 1, 'seconds': 28}",2,"{'minutes': 12, 'seconds': 11}",74,400933849,40093384914,Mississippi State,SEC,3,False,2,"{'minutes': 13, 'seconds': 39}",74,0
754,Mississippi State,SEC,FUMBLE,{'seconds': 17},2,"{'minutes': 11, 'seconds': 54}",14,400933849,40093384915,Louisiana Tech,Conference USA,1,False,2,"{'minutes': 12, 'seconds': 11}",26,-12
755,Louisiana Tech,Conference USA,TD,{'seconds': 27},2,"{'minutes': 11, 'seconds': 27}",0,400933849,40093384916,Mississippi State,SEC,2,True,2,"{'minutes': 11, 'seconds': 54}",14,14
756,Mississippi State,SEC,PUNT,"{'minutes': 3, 'seconds': 8}",2,"{'minutes': 8, 'seconds': 19}",34,400933849,40093384917,Louisiana Tech,Conference USA,6,False,2,"{'minutes': 11, 'seconds': 27}",25,9
757,Louisiana Tech,Conference USA,TD,"{'minutes': 1, 'seconds': 7}",2,"{'minutes': 7, 'seconds': 12}",0,400933849,40093384918,Mississippi State,SEC,4,True,2,"{'minutes': 8, 'seconds': 19}",75,75
758,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 35}",2,"{'minutes': 4, 'seconds': 37}",45,400933849,40093384919,Louisiana Tech,Conference USA,4,False,2,"{'minutes': 7, 'seconds': 12}",25,20
759,Louisiana Tech,Conference USA,TD,"{'minutes': 3, 'seconds': 56}",2,{'seconds': 41},0,400933849,40093384920,Mississippi State,SEC,11,True,2,"{'minutes': 4, 'seconds': 37}",76,76
760,Mississippi State,SEC,FG,{'seconds': 41},2,{},72,400933849,40093384921,Louisiana Tech,Conference USA,8,True,2,{'seconds': 41},25,47
761,Louisiana Tech,Conference USA,TD,{'seconds': 33},3,"{'minutes': 14, 'seconds': 27}",0,400933849,40093384922,Mississippi State,SEC,2,True,3,{'minutes': 15},72,72
762,Mississippi State,SEC,FUMBLE TD,"{'minutes': 4, 'seconds': 39}",3,"{'minutes': 9, 'seconds': 48}",90,400933849,40093384923,Louisiana Tech,Conference USA,10,True,3,"{'minutes': 14, 'seconds': 27}",25,65
763,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 18}",3,"{'minutes': 7, 'seconds': 30}",25,400933849,40093384925,Louisiana Tech,Conference USA,3,False,3,"{'minutes': 9, 'seconds': 48}",25,0
764,Louisiana Tech,Conference USA,TD,"{'minutes': 4, 'seconds': 6}",3,"{'minutes': 3, 'seconds': 24}",0,400933849,40093384926,Mississippi State,SEC,9,True,3,"{'minutes': 7, 'seconds': 30}",59,59
765,Mississippi State,SEC,PUNT,"{'minutes': 6, 'seconds': 30}",4,"{'minutes': 11, 'seconds': 54}",28,400933849,40093384927,Louisiana Tech,Conference USA,9,False,3,"{'minutes': 3, 'seconds': 24}",25,3
766,Louisiana Tech,Conference USA,DOWNS,"{'minutes': 5, 'seconds': 30}",4,"{'minutes': 6, 'seconds': 24}",10,400933849,40093384928,Mississippi State,SEC,11,False,4,"{'minutes': 11, 'seconds': 54}",65,55
767,Mississippi State,SEC,TD,"{'minutes': 6, 'seconds': 9}",4,{'seconds': 15},100,400933849,40093384929,Louisiana Tech,Conference USA,15,True,4,"{'minutes': 6, 'seconds': 24}",10,90
768,Louisiana Tech,Conference USA,END OF GAME,{'seconds': 15},4,{},88,400933849,40093384930,Mississippi State,SEC,1,False,4,{'seconds': 15},87,-1
769,LSU,SEC,TD,"{'minutes': 3, 'seconds': 12}",2,{'seconds': 7},100,400933859,40093385910,Mississippi State,SEC,10,True,2,"{'minutes': 3, 'seconds': 19}",46,54
770,Mississippi State,SEC,Uncategorized,{'seconds': 7},2,{},79,400933859,40093385911,LSU,SEC,0,False,2,{'seconds': 7},79,0
771,LSU,SEC,FG,"{'minutes': 4, 'seconds': 7}",3,"{'minutes': 10, 'seconds': 53}",73,400933859,40093385912,Mississippi State,SEC,7,True,3,{'minutes': 15},25,48
772,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 33}",3,"{'minutes': 8, 'seconds': 20}",58,400933859,40093385913,LSU,SEC,5,False,3,"{'minutes': 10, 'seconds': 53}",75,17
773,LSU,SEC,TD,"{'minutes': 3, 'seconds': 10}",3,"{'minutes': 5, 'seconds': 10}",100,400933859,40093385914,Mississippi State,SEC,6,True,3,"{'minutes': 8, 'seconds': 20}",21,79
774,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 1}",3,"{'minutes': 4, 'seconds': 9}",78,400933859,40093385915,LSU,SEC,3,False,3,"{'minutes': 5, 'seconds': 10}",35,3
775,LSU,SEC,FG,"{'minutes': 2, 'seconds': 14}",3,"{'minutes': 1, 'seconds': 55}",90,400933859,40093385916,Mississippi State,SEC,5,True,3,"{'minutes': 4, 'seconds': 9}",61,29
776,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 21}",3,{'seconds': 34},70,400933859,40093385917,LSU,SEC,3,False,3,"{'minutes': 1, 'seconds': 55}",75,5
777,LSU,SEC,TD,"{'minutes': 2, 'seconds': 33}",4,"{'minutes': 13, 'seconds': 1}",100,400933859,40093385918,Mississippi State,SEC,6,True,3,{'seconds': 34},36,64
778,Mississippi State,SEC,DOWNS,"{'minutes': 2, 'seconds': 39}",4,"{'minutes': 10, 'seconds': 22}",31,400933859,40093385919,LSU,SEC,9,False,4,"{'minutes': 13, 'seconds': 1}",75,50
779,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 54}",4,"{'minutes': 8, 'seconds': 28}",27,400933859,40093385920,Mississippi State,SEC,3,False,4,"{'minutes': 10, 'seconds': 22}",25,2
780,Mississippi State,SEC,DOWNS,"{'minutes': 2, 'seconds': 52}",4,"{'minutes': 5, 'seconds': 36}",35,400933859,40093385921,LSU,SEC,11,False,4,"{'minutes': 8, 'seconds': 28}",75,40
781,LSU,SEC,END OF GAME,"{'minutes': 5, 'seconds': 36}",4,{},79,400933859,40093385922,Mississippi State,SEC,8,False,4,"{'minutes': 5, 'seconds': 36}",35,44
782,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 3}",2,"{'minutes': 5, 'seconds': 43}",16,400933865,40093386510,Georgia,SEC,3,False,2,"{'minutes': 7, 'seconds': 46}",10,6
783,Georgia,SEC,FG,"{'minutes': 4, 'seconds': 29}",2,"{'minutes': 1, 'seconds': 14}",9,400933865,40093386511,Mississippi State,SEC,12,True,2,"{'minutes': 5, 'seconds': 43}",60,51
784,Mississippi State,SEC,END OF HALF,"{'minutes': 1, 'seconds': 14}",2,{},30,400933865,40093386512,Georgia,SEC,2,False,2,"{'minutes': 1, 'seconds': 14}",25,5
785,Mississippi State,SEC,TD,"{'minutes': 2, 'seconds': 36}",3,"{'minutes': 12, 'seconds': 24}",100,400933865,40093386513,Georgia,SEC,6,True,3,{'minutes': 15},25,75
786,Georgia,SEC,PUNT,"{'minutes': 1, 'seconds': 56}",3,"{'minutes': 10, 'seconds': 28}",69,400933865,40093386514,Mississippi State,SEC,3,False,3,"{'minutes': 12, 'seconds': 24}",75,6
787,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 40}",3,"{'minutes': 8, 'seconds': 48}",19,400933865,40093386515,Georgia,SEC,3,False,3,"{'minutes': 10, 'seconds': 28}",17,2
788,Georgia,SEC,INT,"{'minutes': 1, 'seconds': 30}",3,"{'minutes': 7, 'seconds': 18}",42,400933865,40093386516,Mississippi State,SEC,4,False,3,"{'minutes': 8, 'seconds': 48}",57,15
789,Mississippi State,SEC,TD,"{'minutes': 1, 'seconds': 30}",3,"{'minutes': 5, 'seconds': 48}",100,400933865,40093386517,Georgia,SEC,3,True,3,"{'minutes': 7, 'seconds': 18}",50,50
790,Georgia,SEC,INT,{'seconds': 22},3,"{'minutes': 5, 'seconds': 26}",75,400933865,40093386518,Mississippi State,SEC,2,False,3,"{'minutes': 5, 'seconds': 48}",75,0
791,Mississippi State,SEC,FG,"{'minutes': 4, 'seconds': 34}",3,{'seconds': 52},69,400933865,40093386519,Georgia,SEC,7,True,3,"{'minutes': 5, 'seconds': 26}",59,10
792,Georgia,SEC,PUNT,"{'minutes': 1, 'seconds': 7}",4,"{'minutes': 14, 'seconds': 45}",72,400933865,40093386520,Mississippi State,SEC,3,False,3,{'seconds': 52},75,3
793,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 13}",4,"{'minutes': 12, 'seconds': 32}",24,400933865,40093386521,Georgia,SEC,3,False,4,"{'minutes': 14, 'seconds': 45}",15,9
794,Georgia,SEC,DOWNS,"{'minutes': 4, 'seconds': 12}",4,"{'minutes': 8, 'seconds': 20}",11,400933865,40093386522,Mississippi State,SEC,11,False,4,"{'minutes': 12, 'seconds': 32}",78,67
795,Mississippi State,SEC,DOWNS,"{'minutes': 5, 'seconds': 20}",4,{'minutes': 3},51,400933865,40093386523,Georgia,SEC,8,False,4,"{'minutes': 8, 'seconds': 20}",11,37
796,Georgia,SEC,END OF GAME,{'minutes': 3},4,{},2,400933865,40093386524,Mississippi State,SEC,10,False,4,{'minutes': 3},48,46
797,Auburn,SEC,DOWNS,"{'minutes': 1, 'seconds': 20}",2,"{'minutes': 12, 'seconds': 18}",69,400933874,40093387410,Mississippi State,SEC,4,False,2,"{'minutes': 13, 'seconds': 38}",75,9
798,Mississippi State,SEC,MISSED FG,"{'minutes': 1, 'seconds': 50}",2,"{'minutes': 10, 'seconds': 28}",67,400933874,40093387411,Auburn,SEC,4,False,2,"{'minutes': 12, 'seconds': 18}",67,0
799,Auburn,SEC,PUNT,"{'minutes': 2, 'seconds': 13}",2,"{'minutes': 8, 'seconds': 15}",53,400933874,40093387412,Mississippi State,SEC,5,False,2,"{'minutes': 10, 'seconds': 28}",66,13
800,Mississippi State,SEC,PUNT,"{'minutes': 3, 'seconds': 22}",2,"{'minutes': 4, 'seconds': 53}",35,400933874,40093387413,Auburn,SEC,6,False,2,"{'minutes': 8, 'seconds': 15}",14,21
801,Auburn,SEC,TD,"{'minutes': 3, 'seconds': 54}",2,{'seconds': 59},0,400933874,40093387414,Mississippi State,SEC,8,True,2,"{'minutes': 4, 'seconds': 53}",77,77
802,Mississippi State,SEC,END OF HALF,{'seconds': 59},2,{},33,400933874,40093387415,Auburn,SEC,2,False,2,{'seconds': 59},26,7
803,Auburn,SEC,PUNT,"{'minutes': 2, 'seconds': 38}",3,"{'minutes': 12, 'seconds': 22}",60,400933874,40093387416,Mississippi State,SEC,5,False,3,{'minutes': 15},77,17
804,Mississippi State,SEC,TD,"{'minutes': 3, 'seconds': 20}",3,"{'minutes': 9, 'seconds': 2}",100,400933874,40093387417,Auburn,SEC,7,True,3,"{'minutes': 12, 'seconds': 22}",1,99
805,Auburn,SEC,INT,"{'minutes': 1, 'seconds': 23}",3,"{'minutes': 7, 'seconds': 39}",68,400933874,40093387418,Mississippi State,SEC,3,False,3,"{'minutes': 9, 'seconds': 2}",75,7
806,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 2}",3,"{'minutes': 5, 'seconds': 37}",63,400933874,40093387419,Auburn,SEC,4,False,3,"{'minutes': 7, 'seconds': 39}",49,14
807,Auburn,SEC,DOWNS,"{'minutes': 3, 'seconds': 36}",3,"{'minutes': 2, 'seconds': 1}",39,400933874,40093387420,Mississippi State,SEC,10,False,3,"{'minutes': 5, 'seconds': 37}",90,51
808,Mississippi State,SEC,FUMBLE,{'seconds': 54},3,"{'minutes': 1, 'seconds': 7}",41,400933874,40093387421,Auburn,SEC,2,False,3,"{'minutes': 2, 'seconds': 1}",39,4
809,Auburn,SEC,DOWNS,"{'minutes': 1, 'seconds': 46}",4,"{'minutes': 14, 'seconds': 21}",39,400933874,40093387422,Mississippi State,SEC,4,False,3,"{'minutes': 1, 'seconds': 7}",43,4
810,Mississippi State,SEC,TD,"{'minutes': 2, 'seconds': 18}",4,"{'minutes': 12, 'seconds': 3}",100,400933874,40093387423,Auburn,SEC,5,True,4,"{'minutes': 14, 'seconds': 21}",40,60
811,Auburn,SEC,INT TD,"{'minutes': 1, 'seconds': 21}",4,"{'minutes': 10, 'seconds': 42}",70,400933874,40093387424,Mississippi State,SEC,3,True,4,"{'minutes': 12, 'seconds': 3}",75,5
812,Auburn,SEC,DOWNS,"{'minutes': 4, 'seconds': 40}",4,"{'minutes': 6, 'seconds': 2}",12,400933874,40093387425,Mississippi State,SEC,13,False,4,"{'minutes': 10, 'seconds': 42}",75,63
813,Mississippi State,SEC,TD,"{'minutes': 2, 'seconds': 58}",4,"{'minutes': 3, 'seconds': 4}",100,400933874,40093387426,Auburn,SEC,5,True,4,"{'minutes': 6, 'seconds': 2}",13,87
814,Auburn,SEC,END OF GAME,"{'minutes': 3, 'seconds': 4}",4,{},34,400933874,40093387427,Mississippi State,SEC,10,False,4,"{'minutes': 3, 'seconds': 4}",75,41
815,BYU,FBS Independents,TD,"{'minutes': 3, 'seconds': 22}",2,{'seconds': 13},100,400933891,40093389110,Mississippi State,SEC,12,True,2,"{'minutes': 3, 'seconds': 35}",25,75
816,Mississippi State,SEC,END OF HALF,{'seconds': 13},2,{},77,400933891,40093389111,BYU,FBS Independents,1,False,2,{'seconds': 13},30,-1
817,BYU,FBS Independents,TD,"{'minutes': 3, 'seconds': 6}",3,"{'minutes': 11, 'seconds': 54}",100,400933891,40093389112,Mississippi State,SEC,7,True,3,{'minutes': 15},25,75
818,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 33}",3,"{'minutes': 9, 'seconds': 21}",48,400933891,40093389113,BYU,FBS Independents,7,False,3,"{'minutes': 11, 'seconds': 54}",35,34
819,BYU,FBS Independents,PUNT,"{'minutes': 1, 'seconds': 29}",3,"{'minutes': 7, 'seconds': 52}",13,400933891,40093389114,Mississippi State,SEC,3,False,3,"{'minutes': 9, 'seconds': 21}",8,5
820,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 10}",3,"{'minutes': 5, 'seconds': 42}",59,400933891,40093389115,BYU,FBS Independents,3,False,3,"{'minutes': 7, 'seconds': 52}",65,6
821,BYU,FBS Independents,INT,"{'minutes': 4, 'seconds': 44}",3,{'seconds': 58},76,400933891,40093389116,Mississippi State,SEC,10,False,3,"{'minutes': 5, 'seconds': 42}",12,64
822,Mississippi State,SEC,TD,{'seconds': 14},3,{'seconds': 44},0,400933891,40093389117,BYU,FBS Independents,1,True,3,{'seconds': 58},42,42
823,BYU,FBS Independents,FUMBLE,{'seconds': 7},3,{'seconds': 37},29,400933891,40093389118,Mississippi State,SEC,0,False,3,{'seconds': 44},29,0
824,Mississippi State,SEC,INT,"{'minutes': 1, 'seconds': 42}",4,"{'minutes': 13, 'seconds': 55}",31,400933891,40093389119,BYU,FBS Independents,4,False,3,{'seconds': 37},29,-2
825,BYU,FBS Independents,TD,"{'minutes': 6, 'seconds': 43}",4,"{'minutes': 7, 'seconds': 12}",100,400933891,40093389120,Mississippi State,SEC,12,True,4,"{'minutes': 13, 'seconds': 55}",30,70
826,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 25}",4,"{'minutes': 5, 'seconds': 47}",84,400933891,40093389121,BYU,FBS Independents,3,False,4,"{'minutes': 7, 'seconds': 12}",35,4
827,BYU,FBS Independents,PUNT,"{'minutes': 2, 'seconds': 7}",4,"{'minutes': 3, 'seconds': 40}",50,400933891,40093389122,Mississippi State,SEC,3,False,4,"{'minutes': 5, 'seconds': 47}",45,5
828,Mississippi State,SEC,PUNT,{'seconds': 59},4,"{'minutes': 2, 'seconds': 41}",78,400933891,40093389123,BYU,FBS Independents,3,False,4,"{'minutes': 3, 'seconds': 40}",80,2
829,BYU,FBS Independents,END OF GAME,"{'minutes': 2, 'seconds': 41}",4,{},63,400933891,40093389124,Mississippi State,SEC,4,False,4,"{'minutes': 2, 'seconds': 41}",43,20
830,Kentucky,SEC,TD,"{'minutes': 1, 'seconds': 15}",2,{'minutes': 1},100,400933896,40093389610,Mississippi State,SEC,5,True,2,"{'minutes': 2, 'seconds': 15}",28,72
831,Mississippi State,SEC,PUNT,{'seconds': 56},2,{'seconds': 4},51,400933896,40093389611,Kentucky,SEC,5,False,2,{'minutes': 1},35,24
832,Kentucky,SEC,END OF HALF,{'seconds': 4},2,{},5,400933896,40093389612,Mississippi State,SEC,1,False,2,{'seconds': 4},6,-1
833,Kentucky,SEC,TD,"{'minutes': 7, 'seconds': 59}",3,"{'minutes': 7, 'seconds': 1}",100,400933896,40093389613,Mississippi State,SEC,13,True,3,{'minutes': 15},25,75
834,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 45}",3,"{'minutes': 4, 'seconds': 16}",64,400933896,40093389614,Kentucky,SEC,4,False,3,"{'minutes': 7, 'seconds': 1}",35,15
835,Kentucky,SEC,DOWNS,"{'minutes': 2, 'seconds': 5}",3,"{'minutes': 2, 'seconds': 11}",68,400933896,40093389615,Mississippi State,SEC,5,False,3,"{'minutes': 4, 'seconds': 16}",28,40
836,Mississippi State,SEC,INT,"{'minutes': 1, 'seconds': 9}",3,"{'minutes': 1, 'seconds': 2}",55,400933896,40093389616,Kentucky,SEC,3,False,3,"{'minutes': 2, 'seconds': 11}",68,13
837,Kentucky,SEC,TD,"{'minutes': 3, 'seconds': 42}",4,"{'minutes': 12, 'seconds': 10}",100,400933896,40093389617,Mississippi State,SEC,9,True,3,"{'minutes': 1, 'seconds': 2}",62,38
838,Mississippi State,SEC,INT TD,"{'minutes': 1, 'seconds': 41}",4,"{'minutes': 10, 'seconds': 29}",26,400933896,40093389618,Kentucky,SEC,7,True,4,"{'minutes': 12, 'seconds': 10}",20,28
839,Mississippi State,SEC,DOWNS,"{'minutes': 3, 'seconds': 58}",4,"{'minutes': 6, 'seconds': 31}",38,400933896,40093389620,Kentucky,SEC,9,False,4,"{'minutes': 10, 'seconds': 29}",75,37
840,Kentucky,SEC,TD,"{'minutes': 2, 'seconds': 40}",4,"{'minutes': 3, 'seconds': 51}",100,400933896,40093389621,Mississippi State,SEC,6,True,4,"{'minutes': 6, 'seconds': 31}",38,62
841,Mississippi State,SEC,PUNT,"{'minutes': 2, 'seconds': 38}",4,"{'minutes': 1, 'seconds': 13}",74,400933896,40093389622,Kentucky,SEC,3,False,4,"{'minutes': 3, 'seconds': 51}",35,1
842,Kentucky,SEC,END OF GAME,"{'minutes': 1, 'seconds': 13}",4,{},4,400933896,40093389623,Mississippi State,SEC,2,False,4,"{'minutes': 1, 'seconds': 13}",7,-3
843,Mississippi State,SEC,INT,{'seconds': 8},2,"{'minutes': 5, 'seconds': 4}",41,400933903,40093390310,Texas A&M,SEC,1,False,2,"{'minutes': 5, 'seconds': 12}",41,0
844,Texas A&M,SEC,TD,"{'minutes': 1, 'seconds': 34}",2,"{'minutes': 3, 'seconds': 30}",0,400933903,40093390311,Mississippi State,SEC,4,True,2,"{'minutes': 5, 'seconds': 4}",53,53
845,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 58}",2,"{'minutes': 1, 'seconds': 32}",42,400933903,40093390312,Texas A&M,SEC,4,False,2,"{'minutes': 3, 'seconds': 30}",25,17
846,Texas A&M,SEC,END OF HALF,"{'minutes': 1, 'seconds': 32}",2,{},66,400933903,40093390313,Mississippi State,SEC,4,False,2,"{'minutes': 1, 'seconds': 32}",87,21
847,Mississippi State,SEC,PUNT,{'seconds': 24},3,"{'minutes': 14, 'seconds': 36}",25,400933903,40093390314,Texas A&M,SEC,3,False,3,{'minutes': 15},25,0
848,Texas A&M,SEC,TD,"{'minutes': 2, 'seconds': 49}",3,"{'minutes': 11, 'seconds': 47}",0,400933903,40093390315,Mississippi State,SEC,6,True,3,"{'minutes': 14, 'seconds': 36}",73,73
849,Mississippi State,SEC,TD,"{'minutes': 3, 'seconds': 27}",3,"{'minutes': 8, 'seconds': 20}",100,400933903,40093390316,Texas A&M,SEC,10,True,3,"{'minutes': 11, 'seconds': 47}",24,76
850,Texas A&M,SEC,PUNT,"{'minutes': 2, 'seconds': 2}",3,"{'minutes': 6, 'seconds': 18}",60,400933903,40093390317,Mississippi State,SEC,6,False,3,"{'minutes': 8, 'seconds': 20}",71,11
851,Mississippi State,SEC,INT,{'seconds': 14},3,"{'minutes': 6, 'seconds': 4}",30,400933903,40093390318,Texas A&M,SEC,1,False,3,"{'minutes': 6, 'seconds': 18}",30,0
852,Texas A&M,SEC,TD,"{'minutes': 1, 'seconds': 4}",3,{'minutes': 5},0,400933903,40093390319,Mississippi State,SEC,3,True,3,"{'minutes': 6, 'seconds': 4}",32,32
853,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 46}",3,"{'minutes': 3, 'seconds': 14}",23,400933903,40093390320,Texas A&M,SEC,3,False,3,{'minutes': 5},16,7
854,Texas A&M,SEC,PUNT,"{'minutes': 4, 'seconds': 30}",4,"{'minutes': 13, 'seconds': 44}",34,400933903,40093390321,Mississippi State,SEC,10,False,3,"{'minutes': 3, 'seconds': 14}",73,39
855,Mississippi State,SEC,PUNT,{'seconds': 34},4,"{'minutes': 13, 'seconds': 10}",23,400933903,40093390322,Texas A&M,SEC,3,False,4,"{'minutes': 13, 'seconds': 44}",23,0
856,Texas A&M,SEC,PUNT,"{'minutes': 2, 'seconds': 37}",4,"{'minutes': 10, 'seconds': 33}",62,400933903,40093390323,Mississippi State,SEC,3,False,4,"{'minutes': 13, 'seconds': 10}",64,2
857,Mississippi State,SEC,INT TD,"{'minutes': 3, 'seconds': 10}",4,"{'minutes': 7, 'seconds': 23}",89,400933903,40093390324,Texas A&M,SEC,12,True,4,"{'minutes': 10, 'seconds': 33}",31,58
858,Mississippi State,SEC,TD,"{'minutes': 2, 'seconds': 11}",4,"{'minutes': 5, 'seconds': 12}",100,400933903,40093390325,Texas A&M,SEC,5,True,4,"{'minutes': 7, 'seconds': 23}",17,83
859,Texas A&M,SEC,PUNT,"{'minutes': 1, 'seconds': 49}",4,"{'minutes': 3, 'seconds': 23}",42,400933903,40093390326,Mississippi State,SEC,3,False,4,"{'minutes': 5, 'seconds': 12}",49,7
860,Mississippi State,SEC,DOWNS,"{'minutes': 2, 'seconds': 10}",4,"{'minutes': 1, 'seconds': 13}",76,400933903,40093390327,Texas A&M,SEC,10,False,4,"{'minutes': 3, 'seconds': 23}",33,43
861,Texas A&M,SEC,END OF GAME,"{'minutes': 1, 'seconds': 13}",4,{},78,400933903,40093390328,Mississippi State,SEC,2,False,4,"{'minutes': 1, 'seconds': 13}",76,-2
862,UMass,FBS Independents,INT,"{'minutes': 1, 'seconds': 5}",2,"{'minutes': 6, 'seconds': 10}",26,400933908,40093390810,Mississippi State,SEC,3,False,2,"{'minutes': 7, 'seconds': 15}",25,1
863,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 33}",2,"{'minutes': 4, 'seconds': 37}",55,400933908,40093390811,UMass,FBS Independents,3,False,2,"{'minutes': 6, 'seconds': 10}",54,-1
