,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,start_period,start_time,start_yardline,yards
422,Vanderbilt,SEC,PUNT,{'seconds': 40},1,"{'minutes': 7, 'seconds': 2}",71,400869066,4008690663,Ole Miss,SEC,3,False,1,"{'minutes': 7, 'seconds': 42}",76,5
423,Vanderbilt,SEC,TD,{'seconds': 11},1,"{'minutes': 6, 'seconds': 51}",0,400869066,4008690665,Ole Miss,SEC,1,True,1,"{'minutes': 7, 'seconds': 2}",21,21
424,Ole Miss,SEC,PUNT,"{'minutes': 3, 'seconds': 12}",1,"{'minutes': 3, 'seconds': 39}",44,400869066,4008690666,Vanderbilt,SEC,7,False,1,"{'minutes': 6, 'seconds': 51}",65,21
425,Vanderbilt,SEC,PUNT,"{'minutes': 2, 'seconds': 23}",1,"{'minutes': 1, 'seconds': 16}",62,400869066,4008690667,Ole Miss,SEC,6,False,1,"{'minutes': 3, 'seconds': 39}",93,31
426,Ole Miss,SEC,TD,{'seconds': 46},1,{'seconds': 30},100,400869066,4008690668,Vanderbilt,SEC,2,True,1,"{'minutes': 1, 'seconds': 16}",24,76
427,Vanderbilt,SEC,PUNT,"{'minutes': 1, 'seconds': 41}",2,"{'minutes': 13, 'seconds': 49}",73,400869066,4008690669,Ole Miss,SEC,4,False,1,{'seconds': 30},35,7
428,Mississippi State,SEC,PUNT,{'seconds': 58},1,"{'minutes': 14, 'seconds': 2}",50,400869072,4008690721,Ole Miss,SEC,4,False,1,{'minutes': 15},35,15
429,Ole Miss,SEC,PUNT,{'seconds': 46},1,"{'minutes': 13, 'seconds': 16}",64,400869072,4008690722,Mississippi State,SEC,4,False,1,"{'minutes': 14, 'seconds': 2}",80,16
430,Mississippi State,SEC,FG,"{'minutes': 5, 'seconds': 40}",1,"{'minutes': 7, 'seconds': 36}",93,400869072,4008690723,Ole Miss,SEC,11,True,1,"{'minutes': 13, 'seconds': 16}",18,75
431,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 48}",1,"{'minutes': 5, 'seconds': 48}",0,400869072,4008690724,Mississippi State,SEC,5,True,1,"{'minutes': 7, 'seconds': 36}",63,63
432,Mississippi State,SEC,TD,{'minutes': 2},1,"{'minutes': 3, 'seconds': 48}",100,400869072,4008690725,Ole Miss,SEC,5,True,1,"{'minutes': 5, 'seconds': 48}",25,75
433,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 20}",1,"{'minutes': 2, 'seconds': 28}",0,400869072,4008690726,Mississippi State,SEC,4,True,1,"{'minutes': 3, 'seconds': 48}",80,80
434,Mississippi State,SEC,PUNT,"{'minutes': 1, 'seconds': 44}",1,{'seconds': 44},28,400869072,4008690727,Ole Miss,SEC,5,False,1,"{'minutes': 2, 'seconds': 28}",17,11
435,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 49}",2,"{'minutes': 12, 'seconds': 49}",0,400869072,4008690728,Mississippi State,SEC,7,True,1,{'seconds': 44},67,67
436,Mississippi State,SEC,INT,"{'minutes': 1, 'seconds': 26}",2,"{'minutes': 11, 'seconds': 23}",83,400869072,4008690729,Ole Miss,SEC,5,False,2,"{'minutes': 12, 'seconds': 49}",27,56
437,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 53}",2,"{'minutes': 4, 'seconds': 49}",96,400868979,40086897910,Florida State,ACC,10,True,2,"{'minutes': 9, 'seconds': 42}",25,71
438,Florida State,ACC,TD,"{'minutes': 1, 'seconds': 45}",2,"{'minutes': 3, 'seconds': 4}",0,400868979,40086897911,Ole Miss,SEC,10,True,2,"{'minutes': 4, 'seconds': 49}",35,80
439,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 36}",2,{'seconds': 28},100,400868979,40086897912,Florida State,ACC,9,True,2,"{'minutes': 3, 'seconds': 4}",65,75
440,Florida State,ACC,END OF HALF,{'seconds': 28},2,{},81,400868979,40086897913,Ole Miss,SEC,1,False,2,{'seconds': 28},35,-1
441,Ole Miss,SEC,FG,"{'minutes': 2, 'seconds': 42}",3,"{'minutes': 12, 'seconds': 18}",77,400868979,40086897914,Florida State,ACC,7,True,3,{'minutes': 15},25,52
442,Florida State,ACC,INT,{'seconds': 9},3,"{'minutes': 12, 'seconds': 9}",75,400868979,40086897915,Ole Miss,SEC,2,False,3,"{'minutes': 12, 'seconds': 18}",75,0
443,Ole Miss,SEC,TD,{'seconds': 40},3,"{'minutes': 11, 'seconds': 29}",100,400868979,40086897916,Florida State,ACC,3,True,3,"{'minutes': 12, 'seconds': 9}",68,32
444,Florida State,ACC,FUMBLE,{'seconds': 42},3,"{'minutes': 10, 'seconds': 47}",84,400868979,40086897917,Ole Miss,SEC,2,False,3,"{'minutes': 11, 'seconds': 29}",35,-4
445,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 30}",3,"{'minutes': 9, 'seconds': 17}",100,400868979,40086897918,Florida State,ACC,3,True,3,"{'minutes': 10, 'seconds': 47}",89,11
446,Florida State,ACC,FUMBLE,{'seconds': 41},3,"{'minutes': 8, 'seconds': 36}",72,400868979,40086897919,Ole Miss,SEC,3,False,3,"{'minutes': 9, 'seconds': 17}",75,3
447,Ole Miss,SEC,TD,"{'minutes': 4, 'seconds': 24}",3,"{'minutes': 4, 'seconds': 12}",100,400868979,40086897920,Florida State,ACC,8,True,3,"{'minutes': 8, 'seconds': 36}",23,77
448,Florida State,ACC,PUNT,"{'minutes': 1, 'seconds': 18}",3,"{'minutes': 2, 'seconds': 54}",77,400868979,40086897921,Ole Miss,SEC,3,False,3,"{'minutes': 4, 'seconds': 12}",65,-6
449,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 58}",4,"{'minutes': 12, 'seconds': 56}",77,400868979,40086897922,Florida State,ACC,14,True,3,"{'minutes': 2, 'seconds': 54}",26,51
450,Florida State,ACC,TD,{'seconds': 47},4,"{'minutes': 12, 'seconds': 9}",0,400868979,40086897923,Ole Miss,SEC,4,True,4,"{'minutes': 12, 'seconds': 56}",75,75
451,Ole Miss,SEC,FG,"{'minutes': 2, 'seconds': 53}",4,"{'minutes': 9, 'seconds': 16}",73,400868979,40086897924,Florida State,ACC,7,True,4,"{'minutes': 12, 'seconds': 9}",65,26
452,Florida State,ACC,PUNT,{'minutes': 1},4,"{'minutes': 8, 'seconds': 16}",76,400868979,40086897925,Ole Miss,SEC,3,False,4,"{'minutes': 9, 'seconds': 16}",75,-1
453,Ole Miss,SEC,FG,"{'minutes': 3, 'seconds': 23}",4,"{'minutes': 4, 'seconds': 53}",87,400868979,40086897926,Florida State,ACC,8,True,4,"{'minutes': 8, 'seconds': 16}",37,50
454,Florida State,ACC,INT,"{'minutes': 2, 'seconds': 32}",4,"{'minutes': 2, 'seconds': 21}",64,400868979,40086897927,Ole Miss,SEC,8,False,4,"{'minutes': 4, 'seconds': 53}",75,11
455,Ole Miss,SEC,END OF GAME,"{'minutes': 2, 'seconds': 21}",4,{},71,400868979,40086897928,Florida State,ACC,5,False,4,"{'minutes': 2, 'seconds': 21}",32,39
456,Wofford,,TD,"{'minutes': 2, 'seconds': 58}",3,"{'minutes': 5, 'seconds': 7}",100,400868986,40086898610,Ole Miss,SEC,8,True,3,"{'minutes': 8, 'seconds': 5}",23,77
457,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 15}",3,"{'minutes': 2, 'seconds': 52}",68,400868986,40086898611,Wofford,,3,False,3,"{'minutes': 5, 'seconds': 7}",75,7
458,Wofford,,PUNT,"{'minutes': 2, 'seconds': 3}",3,{'seconds': 49},25,400868986,40086898612,Ole Miss,SEC,3,False,3,"{'minutes': 2, 'seconds': 52}",16,9
459,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 44}",4,"{'minutes': 14, 'seconds': 5}",57,400868986,40086898613,Wofford,,4,False,3,{'seconds': 49},70,13
460,Wofford,,PUNT,"{'minutes': 1, 'seconds': 55}",4,"{'minutes': 12, 'seconds': 10}",9,400868986,40086898614,Ole Miss,SEC,3,False,4,"{'minutes': 14, 'seconds': 5}",2,7
461,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 43}",4,"{'minutes': 10, 'seconds': 27}",0,400868986,40086898615,Wofford,,4,True,4,"{'minutes': 12, 'seconds': 10}",41,41
462,Wofford,,TD,"{'minutes': 4, 'seconds': 11}",4,"{'minutes': 6, 'seconds': 16}",100,400868986,40086898616,Ole Miss,SEC,8,True,4,"{'minutes': 10, 'seconds': 27}",48,52
463,Ole Miss,SEC,FG,"{'minutes': 3, 'seconds': 48}",4,"{'minutes': 2, 'seconds': 28}",32,400868986,40086898617,Wofford,,7,True,4,"{'minutes': 6, 'seconds': 16}",81,49
464,Wofford,,INT,{'seconds': 15},4,"{'minutes': 2, 'seconds': 13}",28,400868986,40086898618,Ole Miss,SEC,2,False,4,"{'minutes': 2, 'seconds': 28}",25,3
465,Ole Miss,SEC,FUMBLE,{'seconds': 52},4,"{'minutes': 1, 'seconds': 21}",62,400868986,40086898619,Wofford,,3,False,4,"{'minutes': 2, 'seconds': 13}",71,8
466,Wofford,,END OF GAME,"{'minutes': 1, 'seconds': 21}",4,{},68,400868986,40086898620,Ole Miss,SEC,2,False,4,"{'minutes': 1, 'seconds': 21}",63,5
467,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 11}",2,"{'minutes': 5, 'seconds': 32}",45,400868997,40086899710,Alabama,SEC,5,False,2,"{'minutes': 7, 'seconds': 43}",80,35
468,Alabama,SEC,TD,{'seconds': 52},2,"{'minutes': 4, 'seconds': 40}",100,400868997,40086899711,Ole Miss,SEC,2,True,2,"{'minutes': 5, 'seconds': 32}",20,80
469,Ole Miss,SEC,FUMBLE TD,"{'minutes': 1, 'seconds': 53}",2,"{'minutes': 2, 'seconds': 47}",47,400868997,40086899712,Alabama,SEC,3,True,2,"{'minutes': 4, 'seconds': 40}",58,2
470,Ole Miss,SEC,TD,{'seconds': 37},2,"{'minutes': 2, 'seconds': 10}",0,400868997,40086899713,Alabama,SEC,3,True,2,"{'minutes': 2, 'seconds': 47}",50,50
471,Alabama,SEC,PUNT RETURN TD,"{'minutes': 1, 'seconds': 5}",2,"{'minutes': 1, 'seconds': 5}",32,400868997,40086899714,Ole Miss,SEC,3,True,2,"{'minutes': 2, 'seconds': 10}",25,7
472,Alabama,SEC,END OF HALF,"{'minutes': 1, 'seconds': 5}",2,{},43,400868997,40086899715,Ole Miss,SEC,4,False,2,"{'minutes': 1, 'seconds': 5}",25,18
473,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 36}",3,"{'minutes': 12, 'seconds': 24}",56,400868997,40086899716,Alabama,SEC,6,False,3,{'minutes': 15},75,19
474,Alabama,SEC,FUMBLE TD,{'seconds': 37},3,"{'minutes': 11, 'seconds': 47}",9,400868997,40086899717,Ole Miss,SEC,2,True,3,"{'minutes': 12, 'seconds': 24}",6,-3
475,Alabama,SEC,PUNT,"{'minutes': 1, 'seconds': 20}",3,"{'minutes': 10, 'seconds': 27}",17,400868997,40086899718,Ole Miss,SEC,3,False,3,"{'minutes': 11, 'seconds': 47}",25,-8
476,Ole Miss,SEC,FG,"{'minutes': 4, 'seconds': 24}",3,"{'minutes': 6, 'seconds': 3}",12,400868997,40086899719,Alabama,SEC,10,True,3,"{'minutes': 10, 'seconds': 27}",63,51
477,Alabama,SEC,FG,"{'minutes': 4, 'seconds': 16}",3,"{'minutes': 1, 'seconds': 47}",99,400868997,40086899720,Ole Miss,SEC,12,True,3,"{'minutes': 6, 'seconds': 3}",25,74
478,Ole Miss,SEC,TD,"{'minutes': 1, 'seconds': 31}",3,{'seconds': 16},0,400868997,40086899721,Alabama,SEC,4,True,3,"{'minutes': 1, 'seconds': 47}",75,75
479,Alabama,SEC,FG,"{'minutes': 1, 'seconds': 59}",4,"{'minutes': 13, 'seconds': 17}",79,400868997,40086899722,Ole Miss,SEC,7,True,3,{'seconds': 16},25,54
480,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 18}",4,"{'minutes': 10, 'seconds': 59}",39,400868997,40086899723,Alabama,SEC,5,False,4,"{'minutes': 13, 'seconds': 17}",77,38
481,Alabama,SEC,PUNT,"{'minutes': 1, 'seconds': 23}",4,"{'minutes': 9, 'seconds': 36}",18,400868997,40086899724,Ole Miss,SEC,3,False,4,"{'minutes': 10, 'seconds': 59}",11,7
482,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 3}",4,"{'minutes': 7, 'seconds': 33}",0,400868997,40086899725,Alabama,SEC,5,True,4,"{'minutes': 9, 'seconds': 36}",58,58
483,Alabama,SEC,FUMBLE RETURN TD,"{'minutes': 2, 'seconds': 5}",4,"{'minutes': 5, 'seconds': 28}",80,400868997,40086899726,Ole Miss,SEC,6,True,4,"{'minutes': 7, 'seconds': 33}",25,55
484,Alabama,SEC,TD,"{'minutes': 2, 'seconds': 29}",4,"{'minutes': 2, 'seconds': 59}",100,400868997,40086899727,Ole Miss,SEC,12,True,4,"{'minutes': 5, 'seconds': 28}",22,78
485,Alabama,SEC,TD,{'seconds': 8},4,"{'minutes': 2, 'seconds': 51}",100,400868997,40086899728,Ole Miss,SEC,1,True,4,"{'minutes': 2, 'seconds': 59}",63,37
486,Ole Miss,SEC,END OF GAME,"{'minutes': 2, 'seconds': 51}",4,{},49,400868997,40086899729,Alabama,SEC,7,False,4,"{'minutes': 2, 'seconds': 51}",75,26
487,Ole Miss,SEC,DOWNS,"{'minutes': 2, 'seconds': 41}",2,"{'minutes': 7, 'seconds': 43}",29,400869005,40086900510,Georgia,SEC,9,False,2,"{'minutes': 10, 'seconds': 24}",75,46
488,Georgia,SEC,PUNT,"{'minutes': 3, 'seconds': 17}",2,"{'minutes': 4, 'seconds': 26}",54,400869005,40086900511,Ole Miss,SEC,6,False,2,"{'minutes': 7, 'seconds': 43}",29,25
489,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 16}",2,"{'minutes': 2, 'seconds': 10}",75,400869005,40086900512,Georgia,SEC,5,False,2,"{'minutes': 4, 'seconds': 26}",97,22
490,Georgia,SEC,TD,"{'minutes': 1, 'seconds': 27}",2,{'seconds': 43},100,400869005,40086900513,Ole Miss,SEC,5,True,2,"{'minutes': 2, 'seconds': 10}",42,58
491,Ole Miss,SEC,END OF HALF,{'seconds': 43},2,{},53,400869005,40086900514,Georgia,SEC,3,False,2,{'seconds': 43},75,22
492,Georgia,SEC,TD,"{'minutes': 1, 'seconds': 47}",3,"{'minutes': 13, 'seconds': 13}",100,400869005,40086900515,Ole Miss,SEC,7,True,3,{'minutes': 15},30,70
493,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 51}",3,"{'minutes': 11, 'seconds': 22}",81,400869005,40086900516,Georgia,SEC,3,False,3,"{'minutes': 13, 'seconds': 13}",65,9
494,Georgia,SEC,PUNT,"{'minutes': 1, 'seconds': 7}",3,"{'minutes': 10, 'seconds': 15}",45,400869005,40086900517,Ole Miss,SEC,3,False,3,"{'minutes': 11, 'seconds': 22}",38,7
495,Ole Miss,SEC,PUNT,{'seconds': 48},3,"{'minutes': 9, 'seconds': 27}",83,400869005,40086900518,Georgia,SEC,3,False,3,"{'minutes': 10, 'seconds': 15}",86,3
496,Georgia,SEC,TD,{'seconds': 53},3,"{'minutes': 8, 'seconds': 34}",100,400869005,40086900519,Ole Miss,SEC,3,True,3,"{'minutes': 9, 'seconds': 27}",36,64
497,Ole Miss,SEC,TD,"{'minutes': 3, 'seconds': 34}",3,{'minutes': 5},0,400869005,40086900520,Georgia,SEC,7,True,3,"{'minutes': 8, 'seconds': 34}",75,75
498,Georgia,SEC,MISSED FG,"{'minutes': 4, 'seconds': 49}",3,{'seconds': 11},63,400869005,40086900521,Ole Miss,SEC,9,False,3,{'minutes': 5},25,38
499,Ole Miss,SEC,FUMBLE,{'seconds': 18},4,"{'minutes': 14, 'seconds': 53}",62,400869005,40086900522,Georgia,SEC,2,False,3,{'seconds': 11},63,-6
500,Georgia,SEC,INT,"{'minutes': 1, 'seconds': 21}",4,"{'minutes': 13, 'seconds': 32}",75,400869005,40086900523,Ole Miss,SEC,3,False,4,"{'minutes': 14, 'seconds': 53}",69,6
501,Ole Miss,SEC,TD,"{'minutes': 5, 'seconds': 54}",4,"{'minutes': 7, 'seconds': 38}",0,400869005,40086900524,Georgia,SEC,12,True,4,"{'minutes': 13, 'seconds': 32}",79,79
502,Georgia,SEC,PUNT,"{'minutes': 1, 'seconds': 6}",4,"{'minutes': 6, 'seconds': 32}",26,400869005,40086900525,Ole Miss,SEC,3,False,4,"{'minutes': 7, 'seconds': 38}",20,6
503,Ole Miss,SEC,PUNT,"{'minutes': 5, 'seconds': 5}",4,"{'minutes': 1, 'seconds': 27}",41,400869005,40086900526,Georgia,SEC,10,False,4,"{'minutes': 6, 'seconds': 32}",86,45
504,Georgia,SEC,END OF GAME,"{'minutes': 1, 'seconds': 27}",4,{},8,400869005,40086900527,Ole Miss,SEC,2,False,4,"{'minutes': 1, 'seconds': 27}",11,-3
505,Ole Miss,SEC,FUMBLE,"{'minutes': 2, 'seconds': 51}",2,"{'minutes': 4, 'seconds': 48}",31,400869015,40086901510,Memphis,American Athletic,9,False,2,"{'minutes': 7, 'seconds': 39}",89,46
506,Memphis,American Athletic,TD,"{'minutes': 3, 'seconds': 23}",2,"{'minutes': 1, 'seconds': 25}",100,400869015,40086901511,Ole Miss,SEC,8,True,2,"{'minutes': 4, 'seconds': 48}",70,30
507,Ole Miss,SEC,END OF HALF,"{'minutes': 1, 'seconds': 25}",2,{},74,400869015,40086901512,Memphis,American Athletic,5,False,2,"{'minutes': 1, 'seconds': 25}",87,13
508,Memphis,American Athletic,FG,"{'minutes': 2, 'seconds': 21}",3,"{'minutes': 12, 'seconds': 39}",94,400869015,40086901513,Ole Miss,SEC,6,True,3,{'minutes': 15},25,69
509,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 28}",3,"{'minutes': 10, 'seconds': 11}",0,400869015,40086901514,Memphis,American Athletic,7,True,3,"{'minutes': 12, 'seconds': 39}",75,75
510,Memphis,American Athletic,PUNT,"{'minutes': 1, 'seconds': 34}",3,"{'minutes': 8, 'seconds': 37}",50,400869015,40086901515,Ole Miss,SEC,5,False,3,"{'minutes': 10, 'seconds': 11}",22,28
511,Ole Miss,SEC,TD,"{'minutes': 5, 'seconds': 1}",3,"{'minutes': 3, 'seconds': 36}",0,400869015,40086901516,Memphis,American Athletic,13,True,3,"{'minutes': 8, 'seconds': 37}",99,99
512,Memphis,American Athletic,TD,"{'minutes': 1, 'seconds': 37}",3,"{'minutes': 1, 'seconds': 59}",100,400869015,40086901517,Ole Miss,SEC,7,True,3,"{'minutes': 3, 'seconds': 36}",35,65
513,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 24}",3,{'seconds': 35},74,400869015,40086901518,Memphis,American Athletic,3,False,3,"{'minutes': 1, 'seconds': 59}",80,6
514,Memphis,American Athletic,TD,{'seconds': 42},4,"{'minutes': 14, 'seconds': 53}",100,400869015,40086901519,Ole Miss,SEC,3,True,3,{'seconds': 35},65,35
515,Ole Miss,SEC,INT,{'minutes': 2},4,"{'minutes': 12, 'seconds': 53}",35,400869015,40086901520,Memphis,American Athletic,7,False,4,"{'minutes': 14, 'seconds': 53}",83,48
516,Memphis,American Athletic,INT,"{'minutes': 1, 'seconds': 14}",4,"{'minutes': 11, 'seconds': 39}",78,400869015,40086901521,Ole Miss,SEC,6,False,4,"{'minutes': 12, 'seconds': 53}",40,38
517,Ole Miss,SEC,TD,"{'minutes': 2, 'seconds': 58}",4,"{'minutes': 8, 'seconds': 41}",0,400869015,40086901522,Memphis,American Athletic,8,True,4,"{'minutes': 11, 'seconds': 39}",80,80
518,Memphis,American Athletic,TD,"{'minutes': 3, 'seconds': 41}",4,{'minutes': 5},100,400869015,40086901523,Ole Miss,SEC,9,True,4,"{'minutes': 8, 'seconds': 41}",15,85
519,Ole Miss,SEC,FUMBLE,{'seconds': 22},4,"{'minutes': 4, 'seconds': 38}",75,400869015,40086901524,Memphis,American Athletic,2,False,4,{'minutes': 5},75,0
520,Memphis,American Athletic,END OF GAME,"{'minutes': 4, 'seconds': 38}",4,{},92,400869015,40086901525,Ole Miss,SEC,9,False,4,"{'minutes': 4, 'seconds': 38}",60,32
521,Arkansas,SEC,DOWNS,"{'minutes': 1, 'seconds': 39}",2,"{'minutes': 3, 'seconds': 42}",44,400869024,40086902410,Ole Miss,SEC,7,False,2,"{'minutes': 5, 'seconds': 21}",90,46
522,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 30}",2,"{'minutes': 2, 'seconds': 12}",52,400869024,40086902411,Arkansas,SEC,3,False,2,"{'minutes': 3, 'seconds': 42}",44,8
523,Arkansas,SEC,TD,{'seconds': 48},2,"{'minutes': 1, 'seconds': 24}",0,400869024,40086902412,Ole Miss,SEC,5,True,2,"{'minutes': 2, 'seconds': 12}",90,90
524,Ole Miss,SEC,END OF HALF,"{'minutes': 1, 'seconds': 24}",2,{},40,400869024,40086902413,Arkansas,SEC,5,False,2,"{'minutes': 1, 'seconds': 24}",30,10
525,Arkansas,SEC,INT,{'seconds': 50},3,"{'minutes': 14, 'seconds': 10}",56,400869024,40086902414,Ole Miss,SEC,5,False,3,{'minutes': 15},75,19
526,Ole Miss,SEC,PUNT,"{'minutes': 3, 'seconds': 57}",3,"{'minutes': 10, 'seconds': 13}",58,400869024,40086902415,Arkansas,SEC,9,False,3,"{'minutes': 14, 'seconds': 10}",12,46
527,Arkansas,SEC,PUNT,"{'minutes': 1, 'seconds': 27}",3,"{'minutes': 8, 'seconds': 46}",94,400869024,40086902416,Ole Miss,SEC,3,False,3,"{'minutes': 10, 'seconds': 13}",95,1
528,Ole Miss,SEC,TD,"{'minutes': 5, 'seconds': 17}",3,"{'minutes': 3, 'seconds': 29}",100,400869024,40086902417,Arkansas,SEC,10,True,3,"{'minutes': 8, 'seconds': 46}",62,38
529,Arkansas,SEC,FG,"{'minutes': 3, 'seconds': 40}",4,"{'minutes': 14, 'seconds': 49}",16,400869024,40086902418,Ole Miss,SEC,12,True,3,"{'minutes': 3, 'seconds': 29}",75,59
530,Ole Miss,SEC,PUNT,"{'minutes': 2, 'seconds': 20}",4,"{'minutes': 12, 'seconds': 29}",34,400869024,40086902419,Arkansas,SEC,3,False,4,"{'minutes': 14, 'seconds': 49}",25,9
531,Arkansas,SEC,PUNT,{'seconds': 56},4,"{'minutes': 11, 'seconds': 33}",86,400869024,40086902420,Ole Miss,SEC,3,False,4,"{'minutes': 12, 'seconds': 29}",88,2
532,Ole Miss,SEC,INT,"{'minutes': 1, 'seconds': 28}",4,"{'minutes': 10, 'seconds': 5}",57,400869024,40086902421,Arkansas,SEC,4,False,4,"{'minutes': 11, 'seconds': 33}",45,12
533,Arkansas,SEC,TD,"{'minutes': 1, 'seconds': 5}",4,{'minutes': 9},0,400869024,40086902422,Ole Miss,SEC,5,True,4,"{'minutes': 10, 'seconds': 5}",45,45
534,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 34}",4,"{'minutes': 7, 'seconds': 26}",51,400869024,40086902423,Arkansas,SEC,4,False,4,{'minutes': 9},25,26
535,Arkansas,SEC,PUNT,{'seconds': 27},4,"{'minutes': 6, 'seconds': 59}",80,400869024,40086902424,Ole Miss,SEC,3,False,4,"{'minutes': 7, 'seconds': 26}",80,0
536,Ole Miss,SEC,TD,"{'minutes': 4, 'seconds': 39}",4,"{'minutes': 2, 'seconds': 20}",100,400869024,40086902425,Arkansas,SEC,10,True,4,"{'minutes': 6, 'seconds': 59}",44,56
537,Arkansas,SEC,FUMBLE,{'seconds': 40},4,"{'minutes': 1, 'seconds': 40}",80,400869024,40086902426,Ole Miss,SEC,4,False,4,"{'minutes': 2, 'seconds': 20}",74,3
538,Ole Miss,SEC,END OF HALF,"{'minutes': 1, 'seconds': 40}",4,{},47,400869024,40086902427,Arkansas,SEC,3,False,4,"{'minutes': 1, 'seconds': 40}",71,-24
539,LSU,SEC,FG,"{'minutes': 4, 'seconds': 2}",2,"{'minutes': 7, 'seconds': 11}",5,400869032,40086903210,Ole Miss,SEC,13,True,2,"{'minutes': 11, 'seconds': 13}",85,80
540,Ole Miss,SEC,TD,{'minutes': 1},2,"{'minutes': 6, 'seconds': 11}",100,400869032,40086903211,LSU,SEC,2,True,2,"{'minutes': 7, 'seconds': 11}",16,84
541,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 25}",2,"{'minutes': 4, 'seconds': 46}",73,400869032,40086903212,Ole Miss,SEC,3,False,2,"{'minutes': 6, 'seconds': 11}",75,2
542,Ole Miss,SEC,PUNT,"{'minutes': 1, 'seconds': 7}",2,"{'minutes': 3, 'seconds': 39}",39,400869032,40086903213,LSU,SEC,3,False,2,"{'minutes': 4, 'seconds': 46}",37,2
543,LSU,SEC,PUNT,"{'minutes': 2, 'seconds': 29}",2,"{'minutes': 1, 'seconds': 10}",62,400869032,40086903214,Ole Miss,SEC,3,False,2,"{'minutes': 3, 'seconds': 39}",75,13
544,Ole Miss,SEC,FUMBLE,{'seconds': 7},2,"{'minutes': 1, 'seconds': 3}",17,400869032,40086903215,LSU,SEC,1,False,2,"{'minutes': 1, 'seconds': 10}",17,-8
545,LSU,SEC,TD,{'seconds': 52},2,{'seconds': 11},0,400869032,40086903216,Ole Miss,SEC,3,True,2,"{'minutes': 1, 'seconds': 3}",9,9
546,Ole Miss,SEC,END OF HALF,{'seconds': 11},2,{},9,400869032,40086903217,LSU,SEC,1,False,2,{'seconds': 11},65,-1
547,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 9}",3,"{'minutes': 13, 'seconds': 51}",66,400869032,40086903218,Ole Miss,SEC,3,False,3,{'minutes': 15},75,9
548,Ole Miss,SEC,TD,{'seconds': 13},3,"{'minutes': 13, 'seconds': 38}",100,400869032,40086903219,LSU,SEC,1,True,3,"{'minutes': 13, 'seconds': 51}",22,78
549,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 53}",3,"{'minutes': 11, 'seconds': 45}",70,400869032,40086903220,Ole Miss,SEC,3,False,3,"{'minutes': 13, 'seconds': 38}",70,0
550,Ole Miss,SEC,FG,"{'minutes': 3, 'seconds': 18}",3,"{'minutes': 8, 'seconds': 27}",73,400869032,40086903221,LSU,SEC,8,True,3,"{'minutes': 11, 'seconds': 45}",37,36
551,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 53}",3,"{'minutes': 6, 'seconds': 34}",65,400869032,40086903222,Ole Miss,SEC,3,False,3,"{'minutes': 8, 'seconds': 27}",74,9
552,Ole Miss,SEC,PUNT,"{'minutes': 3, 'seconds': 59}",3,"{'minutes': 2, 'seconds': 35}",55,400869032,40086903223,LSU,SEC,7,False,3,"{'minutes': 6, 'seconds': 34}",23,32
553,LSU,SEC,INT,"{'minutes': 1, 'seconds': 30}",3,"{'minutes': 1, 'seconds': 5}",82,400869032,40086903224,Ole Miss,SEC,5,False,3,"{'minutes': 2, 'seconds': 35}",94,12
554,Ole Miss,SEC,INT,{'seconds': 48},3,{'seconds': 17},76,400869032,40086903225,LSU,SEC,3,False,3,"{'minutes': 1, 'seconds': 5}",75,1
555,LSU,SEC,PUNT,"{'minutes': 1, 'seconds': 48}",4,"{'minutes': 13, 'seconds': 29}",77,400869032,40086903226,Ole Miss,SEC,3,False,3,{'seconds': 17},84,7
556,Ole Miss,SEC,TD,"{'minutes': 6, 'seconds': 3}",4,"{'minutes': 7, 'seconds': 26}",100,400869032,40086903227,LSU,SEC,11,True,4,"{'minutes': 13, 'seconds': 29}",30,70
