,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
255,Georgia State,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 45}",4.0,"{'minutes': 6, 'seconds': 13}",65.0,332852247.0,33285224730,Troy,Sun Belt,3.0,False,2013,4.0,"{'minutes': 7, 'seconds': 58}",73.0,8.0
256,Troy,Sun Belt,INT,"{'minutes': 2, 'seconds': 27}",4.0,"{'minutes': 3, 'seconds': 46}",53.0,332852247.0,33285224731,Georgia State,Sun Belt,5.0,False,2013,4.0,"{'minutes': 6, 'seconds': 13}",2.0,51.0
257,Georgia State,Sun Belt,PASSING TD,{'seconds': 29},4.0,"{'minutes': 3, 'seconds': 17}",0.0,332852247.0,33285224732,Troy,Sun Belt,2.0,True,2013,4.0,"{'minutes': 3, 'seconds': 46}",63.0,63.0
258,Troy,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 20}",4.0,"{'minutes': 1, 'seconds': 57}",26.0,332852247.0,33285224733,Georgia State,Sun Belt,3.0,False,2013,4.0,"{'minutes': 3, 'seconds': 17}",31.0,-5.0
259,Georgia State,Sun Belt,END OF GAME,"{'minutes': 1, 'seconds': 57}",4.0,{},62.0,332852247.0,33285224734,Troy,Sun Belt,5.0,False,2013,4.0,"{'minutes': 1, 'seconds': 57}",66.0,4.0
260,Texas State,Sun Belt,RUSHING TD,"{'minutes': 4, 'seconds': 47}",1.0,"{'minutes': 10, 'seconds': 13}",0.0,332920326.0,33292032601,Georgia State,Sun Belt,9.0,True,2013,1.0,{'minutes': 15},75.0,75.0
261,Georgia State,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 49}",1.0,"{'minutes': 8, 'seconds': 24}",34.0,332920326.0,33292032602,Texas State,Sun Belt,3.0,False,2013,1.0,"{'minutes': 10, 'seconds': 13}",25.0,9.0
262,Texas State,Sun Belt,PUNT,{},1.0,"{'minutes': 8, 'seconds': 24}",89.0,332920326.0,33292032603,Georgia State,Sun Belt,3.0,False,2013,1.0,"{'minutes': 8, 'seconds': 24}",97.0,8.0
263,Georgia State,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 53}",1.0,"{'minutes': 5, 'seconds': 31}",46.0,332920326.0,33292032604,Texas State,Sun Belt,3.0,False,2013,1.0,"{'minutes': 8, 'seconds': 24}",40.0,6.0
264,Texas State,Sun Belt,PUNT,"{'minutes': 1, 'seconds': 30}",1.0,"{'minutes': 4, 'seconds': 1}",82.0,332920326.0,33292032605,Georgia State,Sun Belt,3.0,False,2013,1.0,"{'minutes': 5, 'seconds': 31}",86.0,4.0
265,Georgia State,Sun Belt,RUSHING TD,"{'minutes': 2, 'seconds': 4}",1.0,"{'minutes': 1, 'seconds': 57}",100.0,332920326.0,33292032606,Texas State,Sun Belt,4.0,True,2013,1.0,"{'minutes': 4, 'seconds': 1}",51.0,49.0
266,Texas State,Sun Belt,PUNT,"{'minutes': 2, 'seconds': 5}",2.0,"{'minutes': 14, 'seconds': 52}",75.0,332920326.0,33292032607,Georgia State,Sun Belt,5.0,False,2013,1.0,"{'minutes': 1, 'seconds': 57}",86.0,11.0
267,Georgia State,Sun Belt,FG GOOD,"{'minutes': 3, 'seconds': 22}",2.0,"{'minutes': 11, 'seconds': 30}",97.0,332920326.0,33292032608,Texas State,Sun Belt,5.0,True,2013,2.0,"{'minutes': 14, 'seconds': 52}",37.0,60.0
268,Texas State,Sun Belt,PUNT,"{'minutes': 3, 'seconds': 54}",2.0,"{'minutes': 7, 'seconds': 36}",67.0,332920326.0,33292032609,Georgia State,Sun Belt,7.0,False,2013,2.0,"{'minutes': 11, 'seconds': 30}",75.0,8.0
269,Georgia State,Sun Belt,INT,{},2.0,"{'minutes': 7, 'seconds': 36}",77.0,332920326.0,33292032610,Texas State,Sun Belt,8.0,False,2013,2.0,"{'minutes': 7, 'seconds': 36}",30.0,47.0
270,Texas State,Sun Belt,PUNT,"{'minutes': 7, 'seconds': 36}",2.0,{},55.0,332920326.0,33292032611,Georgia State,Sun Belt,6.0,False,2013,2.0,"{'minutes': 7, 'seconds': 36}",80.0,25.0
271,Georgia State,Sun Belt,END OF HALF,{},2.0,{},6.0,332920326.0,33292032612,Texas State,Sun Belt,0.0,False,2013,2.0,{},6.0,0.0
272,Georgia State,Sun Belt,TURNOVER ON DOWNS,"{'minutes': 3, 'seconds': 46}",3.0,"{'minutes': 11, 'seconds': 6}",70.0,332920326.0,33292032613,Texas State,Sun Belt,7.0,False,2013,3.0,"{'minutes': 14, 'seconds': 52}",26.0,44.0
273,Texas State,Sun Belt,PUNT,"{'minutes': 4, 'seconds': 35}",3.0,"{'minutes': 6, 'seconds': 31}",43.0,332920326.0,33292032614,Georgia State,Sun Belt,9.0,False,2013,3.0,"{'minutes': 11, 'seconds': 6}",70.0,27.0
274,Georgia State,Sun Belt,PUNT,"{'minutes': 4, 'seconds': 25}",3.0,"{'minutes': 2, 'seconds': 6}",52.0,332920326.0,33292032615,Texas State,Sun Belt,8.0,False,2013,3.0,"{'minutes': 6, 'seconds': 31}",8.0,44.0
275,Texas State,Sun Belt,FG GOOD,"{'minutes': 5, 'seconds': 45}",4.0,"{'minutes': 11, 'seconds': 17}",2.0,332920326.0,33292032616,Georgia State,Sun Belt,11.0,True,2013,3.0,"{'minutes': 2, 'seconds': 6}",83.0,81.0
276,Georgia State,Sun Belt,RUSHING TD,"{'minutes': 3, 'seconds': 22}",4.0,"{'minutes': 7, 'seconds': 55}",100.0,332920326.0,33292032617,Texas State,Sun Belt,8.0,True,2013,4.0,"{'minutes': 11, 'seconds': 17}",23.0,77.0
277,Texas State,Sun Belt,PUNT,{},4.0,"{'minutes': 7, 'seconds': 55}",77.0,332920326.0,33292032618,Georgia State,Sun Belt,5.0,False,2013,4.0,"{'minutes': 7, 'seconds': 55}",92.0,15.0
278,Georgia State,Sun Belt,PUNT,{'seconds': 56},4.0,"{'minutes': 6, 'seconds': 59}",41.0,332920326.0,33292032619,Texas State,Sun Belt,3.0,False,2013,4.0,"{'minutes': 7, 'seconds': 55}",36.0,5.0
279,Texas State,Sun Belt,INT,"{'minutes': 3, 'seconds': 3}",4.0,"{'minutes': 3, 'seconds': 56}",61.0,332920326.0,33292032620,Georgia State,Sun Belt,6.0,False,2013,4.0,"{'minutes': 6, 'seconds': 59}",84.0,23.0
280,Georgia State,Sun Belt,RUSHING TD,"{'minutes': 2, 'seconds': 23}",4.0,"{'minutes': 1, 'seconds': 33}",100.0,332920326.0,33292032621,Texas State,Sun Belt,5.0,True,2013,4.0,"{'minutes': 3, 'seconds': 56}",82.0,18.0
281,Texas State,Sun Belt,PASSING TD,"{'minutes': 1, 'seconds': 32}",4.0,{'seconds': 1},0.0,332920326.0,33292032622,Georgia State,Sun Belt,8.0,True,2013,4.0,"{'minutes': 1, 'seconds': 33}",85.0,85.0
