,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
322,South Alabama,Sun Belt,TURNOVER ON DOWNS,"{'minutes': 3, 'seconds': 59}",4.0,{'minutes': 15},32.0,323220006.0,32322000617,Middle Tennessee,Sun Belt,10.0,False,2012,3.0,"{'minutes': 3, 'seconds': 59}",75.0,43.0
323,Middle Tennessee,Sun Belt,TURNOVER ON DOWNS,"{'minutes': 1, 'seconds': 44}",4.0,"{'minutes': 13, 'seconds': 16}",63.0,323220006.0,32322000618,South Alabama,Sun Belt,6.0,False,2012,4.0,{'minutes': 15},33.0,30.0
324,South Alabama,Sun Belt,PUNT,{},4.0,"{'minutes': 13, 'seconds': 16}",58.0,323220006.0,32322000619,Middle Tennessee,Sun Belt,5.0,False,2012,4.0,"{'minutes': 13, 'seconds': 16}",63.0,5.0
325,Middle Tennessee,Sun Belt,PUNT,"{'minutes': 4, 'seconds': 35}",4.0,"{'minutes': 8, 'seconds': 41}",1.0,323220006.0,32322000620,South Alabama,Sun Belt,3.0,False,2012,4.0,"{'minutes': 13, 'seconds': 16}",4.0,-3.0
326,South Alabama,Sun Belt,FG GOOD,"{'minutes': 2, 'seconds': 14}",4.0,"{'minutes': 6, 'seconds': 27}",2.0,323220006.0,32322000621,Middle Tennessee,Sun Belt,5.0,True,2012,4.0,"{'minutes': 8, 'seconds': 41}",47.0,45.0
327,Middle Tennessee,Sun Belt,PUNT,{},4.0,"{'minutes': 6, 'seconds': 27}",26.0,323220006.0,32322000622,South Alabama,Sun Belt,3.0,False,2012,4.0,"{'minutes': 6, 'seconds': 27}",25.0,1.0
328,South Alabama,Sun Belt,FG MISSED,"{'minutes': 3, 'seconds': 7}",4.0,"{'minutes': 3, 'seconds': 20}",30.0,323220006.0,32322000623,Middle Tennessee,Sun Belt,5.0,False,2012,4.0,"{'minutes': 6, 'seconds': 27}",55.0,25.0
329,Middle Tennessee,Sun Belt,INT,{},4.0,"{'minutes': 3, 'seconds': 20}",30.0,323220006.0,32322000624,South Alabama,Sun Belt,1.0,False,2012,4.0,"{'minutes': 3, 'seconds': 20}",30.0,0.0
330,South Alabama,Sun Belt,END OF GAME,"{'minutes': 3, 'seconds': 20}",4.0,{},10.0,323220006.0,32322000625,Middle Tennessee,Sun Belt,5.0,False,2012,4.0,"{'minutes': 3, 'seconds': 20}",25.0,15.0
331,Louisiana,Sun Belt,RUSHING TD,"{'minutes': 3, 'seconds': 55}",1.0,"{'minutes': 11, 'seconds': 5}",0.0,323290309.0,32329030901,South Alabama,Sun Belt,8.0,True,2012,1.0,{'minutes': 15},75.0,75.0
332,South Alabama,Sun Belt,FG GOOD,"{'minutes': 2, 'seconds': 25}",1.0,"{'minutes': 8, 'seconds': 40}",90.0,323290309.0,32329030902,Louisiana,Sun Belt,6.0,True,2012,1.0,"{'minutes': 11, 'seconds': 5}",34.0,56.0
333,Louisiana,Sun Belt,FG MISSED,"{'minutes': 4, 'seconds': 3}",1.0,"{'minutes': 4, 'seconds': 37}",25.0,323290309.0,32329030903,South Alabama,Sun Belt,11.0,False,2012,1.0,"{'minutes': 8, 'seconds': 40}",75.0,50.0
334,South Alabama,Sun Belt,PASSING TD,{'seconds': 20},1.0,"{'minutes': 4, 'seconds': 17}",99.0,323290309.0,32329030904,Louisiana,Sun Belt,2.0,True,2012,1.0,"{'minutes': 4, 'seconds': 37}",25.0,75.0
335,Louisiana,Sun Belt,FUMBLE,{},1.0,"{'minutes': 4, 'seconds': 17}",61.0,323290309.0,32329030905,South Alabama,Sun Belt,2.0,False,2012,1.0,"{'minutes': 4, 'seconds': 17}",75.0,14.0
336,South Alabama,Sun Belt,RUSHING TD,{'seconds': 59},1.0,"{'minutes': 3, 'seconds': 18}",100.0,323290309.0,32329030906,Louisiana,Sun Belt,2.0,True,2012,1.0,"{'minutes': 4, 'seconds': 17}",61.0,39.0
337,Louisiana,Sun Belt,FG GOOD,"{'minutes': 4, 'seconds': 10}",2.0,"{'minutes': 14, 'seconds': 8}",28.0,323290309.0,32329030907,South Alabama,Sun Belt,11.0,True,2012,1.0,"{'minutes': 3, 'seconds': 18}",73.0,45.0
338,South Alabama,Sun Belt,PUNT,{},2.0,"{'minutes': 14, 'seconds': 8}",3.0,323290309.0,32329030908,Louisiana,Sun Belt,3.0,False,2012,2.0,"{'minutes': 14, 'seconds': 8}",25.0,-22.0
339,Louisiana,Sun Belt,FG GOOD,"{'minutes': 4, 'seconds': 43}",2.0,"{'minutes': 9, 'seconds': 25}",50.0,323290309.0,32329030909,South Alabama,Sun Belt,6.0,True,2012,2.0,"{'minutes': 14, 'seconds': 8}",40.0,24.0
