,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
1241,Alabama State,,PUNT,"{'minutes': 1, 'seconds': 57}",1.0,"{'minutes': 1, 'seconds': 42}",49.0,400869349.0,4008693496,UT San Antonio,Conference USA,4.0,False,2016,1.0,"{'minutes': 3, 'seconds': 39}",40.0,9.0
1242,UT San Antonio,Conference USA,PUNT,"{'minutes': 1, 'seconds': 7}",1.0,{'seconds': 35},79.0,400869349.0,4008693497,Alabama State,,3.0,False,2016,1.0,"{'minutes': 1, 'seconds': 42}",75.0,-4.0
1243,Alabama State,,FUMBLE,"{'minutes': 5, 'seconds': 10}",2.0,"{'minutes': 10, 'seconds': 25}",96.0,400869349.0,4008693498,UT San Antonio,Conference USA,10.0,False,2016,1.0,{'seconds': 35},42.0,54.0
1244,UT San Antonio,Conference USA,PUNT,"{'minutes': 3, 'seconds': 21}",2.0,"{'minutes': 7, 'seconds': 4}",47.0,400869349.0,4008693499,Alabama State,,5.0,False,2016,2.0,"{'minutes': 10, 'seconds': 25}",96.0,49.0
1245,UT San Antonio,Conference USA,PUNT,"{'minutes': 3, 'seconds': 28}",1.0,"{'minutes': 11, 'seconds': 32}",67.0,400869368.0,4008693681,Old Dominion,Conference USA,7.0,False,2016,1.0,{'minutes': 15},25.0,42.0
1246,Old Dominion,Conference USA,PUNT,"{'minutes': 1, 'seconds': 24}",1.0,"{'minutes': 10, 'seconds': 8}",84.0,400869368.0,4008693682,UT San Antonio,Conference USA,3.0,False,2016,1.0,"{'minutes': 11, 'seconds': 32}",85.0,1.0
1247,UT San Antonio,Conference USA,TD,"{'minutes': 1, 'seconds': 8}",1.0,{'minutes': 9},100.0,400869368.0,4008693683,Old Dominion,Conference USA,3.0,True,2016,1.0,"{'minutes': 10, 'seconds': 8}",45.0,58.0
1248,Old Dominion,Conference USA,PUNT,"{'minutes': 1, 'seconds': 25}",1.0,"{'minutes': 7, 'seconds': 35}",97.0,400869368.0,4008693684,UT San Antonio,Conference USA,3.0,False,2016,1.0,{'minutes': 9},82.0,-15.0
1249,UT San Antonio,Conference USA,DOWNS,"{'minutes': 2, 'seconds': 57}",1.0,"{'minutes': 4, 'seconds': 38}",91.0,400869368.0,4008693685,Old Dominion,Conference USA,6.0,False,2016,1.0,"{'minutes': 7, 'seconds': 35}",69.0,22.0
1250,Old Dominion,Conference USA,PUNT,"{'minutes': 1, 'seconds': 3}",1.0,"{'minutes': 3, 'seconds': 35}",89.0,400869368.0,4008693686,UT San Antonio,Conference USA,3.0,False,2016,1.0,"{'minutes': 4, 'seconds': 38}",91.0,2.0
1251,UT San Antonio,Conference USA,PUNT,"{'minutes': 1, 'seconds': 22}",1.0,"{'minutes': 2, 'seconds': 13}",45.0,400869368.0,4008693687,Old Dominion,Conference USA,3.0,False,2016,1.0,"{'minutes': 3, 'seconds': 35}",41.0,4.0
1252,Old Dominion,Conference USA,TD,"{'minutes': 5, 'seconds': 29}",2.0,"{'minutes': 11, 'seconds': 44}",0.0,400869368.0,4008693688,UT San Antonio,Conference USA,13.0,True,2016,1.0,"{'minutes': 2, 'seconds': 13}",81.0,81.0
1253,UT San Antonio,Conference USA,DOWNS,"{'minutes': 2, 'seconds': 41}",2.0,"{'minutes': 9, 'seconds': 3}",88.0,400869368.0,4008693689,Old Dominion,Conference USA,7.0,False,2016,2.0,"{'minutes': 11, 'seconds': 44}",35.0,53.0
1254,Southern Mississippi,Conference USA,TD,"{'minutes': 1, 'seconds': 22}",1.0,"{'minutes': 13, 'seconds': 38}",100.0,400869381.0,4008693811,UT San Antonio,Conference USA,3.0,True,2016,1.0,{'minutes': 15},25.0,75.0
1255,UT San Antonio,Conference USA,PUNT,"{'minutes': 1, 'seconds': 23}",1.0,"{'minutes': 12, 'seconds': 15}",66.0,400869381.0,4008693812,Southern Mississippi,Conference USA,3.0,False,2016,1.0,"{'minutes': 13, 'seconds': 38}",73.0,7.0
1256,Southern Mississippi,Conference USA,TD,{'seconds': 30},1.0,"{'minutes': 11, 'seconds': 45}",100.0,400869381.0,4008693813,UT San Antonio,Conference USA,2.0,True,2016,1.0,"{'minutes': 12, 'seconds': 15}",20.0,80.0
1257,UT San Antonio,Conference USA,PUNT,"{'minutes': 1, 'seconds': 20}",1.0,"{'minutes': 10, 'seconds': 25}",83.0,400869381.0,4008693814,Southern Mississippi,Conference USA,3.0,False,2016,1.0,"{'minutes': 11, 'seconds': 45}",88.0,5.0
1258,Southern Mississippi,Conference USA,TD,"{'minutes': 3, 'seconds': 10}",1.0,"{'minutes': 7, 'seconds': 15}",100.0,400869381.0,4008693815,UT San Antonio,Conference USA,6.0,True,2016,1.0,"{'minutes': 10, 'seconds': 25}",43.0,57.0
1259,UT San Antonio,Conference USA,TD,"{'minutes': 4, 'seconds': 7}",1.0,"{'minutes': 3, 'seconds': 8}",0.0,400869381.0,4008693816,Southern Mississippi,Conference USA,10.0,True,2016,1.0,"{'minutes': 7, 'seconds': 15}",84.0,84.0
1260,Southern Mississippi,Conference USA,TD,"{'minutes': 2, 'seconds': 48}",1.0,{'seconds': 20},100.0,400869381.0,4008693817,UT San Antonio,Conference USA,5.0,True,2016,1.0,"{'minutes': 3, 'seconds': 8}",18.0,82.0
