,defense,defense_conference,drive_result,elapsed,end_period,end_time,end_yardline,game_id,id,offense,offense_conference,plays,scoring,season,start_period,start_time,start_yardline,yards
747,Charlotte,Conference USA,TD,"{'minutes': 2, 'seconds': 14}",1.0,"{'minutes': 9, 'seconds': 48}",0.0,400938667.0,4009386674,Florida Atlantic,Conference USA,6.0,True,2017,1.0,"{'minutes': 12, 'seconds': 2}",46.0,46.0
748,Florida Atlantic,Conference USA,PUNT,"{'minutes': 3, 'seconds': 29}",1.0,"{'minutes': 6, 'seconds': 19}",42.0,400938667.0,4009386675,Charlotte,Conference USA,5.0,False,2017,1.0,"{'minutes': 9, 'seconds': 48}",25.0,17.0
749,Charlotte,Conference USA,FG,"{'minutes': 2, 'seconds': 8}",1.0,"{'minutes': 4, 'seconds': 11}",19.0,400938667.0,4009386676,Florida Atlantic,Conference USA,5.0,True,2017,1.0,"{'minutes': 6, 'seconds': 19}",56.0,37.0
750,Florida Atlantic,Conference USA,MISSED FG,"{'minutes': 2, 'seconds': 3}",1.0,"{'minutes': 2, 'seconds': 8}",72.0,400938667.0,4009386677,Charlotte,Conference USA,5.0,False,2017,1.0,"{'minutes': 4, 'seconds': 11}",25.0,47.0
751,Charlotte,Conference USA,PUNT,"{'minutes': 3, 'seconds': 25}",2.0,"{'minutes': 13, 'seconds': 43}",43.0,400938667.0,4009386678,Florida Atlantic,Conference USA,8.0,False,2017,1.0,"{'minutes': 2, 'seconds': 8}",71.0,28.0
752,Florida Atlantic,Conference USA,PUNT,"{'minutes': 1, 'seconds': 26}",2.0,"{'minutes': 12, 'seconds': 17}",13.0,400938667.0,4009386679,Charlotte,Conference USA,3.0,False,2017,2.0,"{'minutes': 13, 'seconds': 43}",15.0,-2.0
753,Charlotte,Conference USA,FUMBLE,"{'minutes': 2, 'seconds': 35}",1.0,"{'minutes': 12, 'seconds': 25}",76.0,400944891.0,4009448911,Eastern Michigan,Mid-American,7.0,False,2017,1.0,{'minutes': 15},20.0,56.0
754,Eastern Michigan,Mid-American,INT TD,"{'minutes': 2, 'seconds': 41}",1.0,"{'minutes': 9, 'seconds': 44}",59.0,400944891.0,4009448912,Charlotte,Conference USA,6.0,True,2017,1.0,"{'minutes': 12, 'seconds': 25}",76.0,17.0
755,Eastern Michigan,Mid-American,TD,"{'minutes': 1, 'seconds': 42}",1.0,"{'minutes': 7, 'seconds': 57}",0.0,400944891.0,4009448914,Charlotte,Conference USA,4.0,True,2017,1.0,"{'minutes': 9, 'seconds': 39}",73.0,73.0
756,Charlotte,Conference USA,TD,"{'minutes': 5, 'seconds': 27}",1.0,"{'minutes': 2, 'seconds': 30}",100.0,400944891.0,4009448915,Eastern Michigan,Mid-American,11.0,True,2017,1.0,"{'minutes': 7, 'seconds': 57}",20.0,80.0
757,Eastern Michigan,Mid-American,PUNT,"{'minutes': 2, 'seconds': 9}",1.0,{'seconds': 21},79.0,400944891.0,4009448916,Charlotte,Conference USA,4.0,False,2017,1.0,"{'minutes': 2, 'seconds': 30}",81.0,2.0
758,Charlotte,Conference USA,INT,"{'minutes': 2, 'seconds': 13}",2.0,"{'minutes': 13, 'seconds': 8}",62.0,400944891.0,4009448917,Eastern Michigan,Mid-American,5.0,False,2017,1.0,{'seconds': 21},48.0,14.0
759,Eastern Michigan,Mid-American,PUNT,"{'minutes': 4, 'seconds': 36}",2.0,"{'minutes': 8, 'seconds': 32}",49.0,400944891.0,4009448918,Charlotte,Conference USA,9.0,False,2017,2.0,"{'minutes': 13, 'seconds': 8}",94.0,45.0
760,Charlotte,Conference USA,FG,"{'minutes': 6, 'seconds': 30}",2.0,"{'minutes': 2, 'seconds': 2}",81.0,400944891.0,4009448919,Eastern Michigan,Mid-American,15.0,True,2017,2.0,"{'minutes': 8, 'seconds': 32}",7.0,74.0
761,Kansas State,Big 12,PUNT,"{'minutes': 1, 'seconds': 44}",2.0,"{'minutes': 2, 'seconds': 34}",66.0,400934501.0,40093450110,Charlotte,Conference USA,3.0,False,2017,2.0,"{'minutes': 4, 'seconds': 18}",75.0,9.0
762,Charlotte,Conference USA,TD,"{'minutes': 2, 'seconds': 32}",2.0,{'seconds': 2},100.0,400934501.0,40093450111,Kansas State,Big 12,9.0,True,2017,2.0,"{'minutes': 2, 'seconds': 34}",38.0,62.0
763,Kansas State,Big 12,END OF HALF,{'seconds': 2},2.0,{},69.0,400934501.0,40093450112,Charlotte,Conference USA,1.0,False,2017,2.0,{'seconds': 2},80.0,11.0
764,Kansas State,Big 12,PUNT,{'seconds': 58},3.0,"{'minutes': 14, 'seconds': 2}",57.0,400934501.0,40093450113,Charlotte,Conference USA,3.0,False,2017,3.0,{'minutes': 15},75.0,18.0
765,Charlotte,Conference USA,TD,"{'minutes': 2, 'seconds': 49}",3.0,"{'minutes': 11, 'seconds': 13}",100.0,400934501.0,40093450114,Kansas State,Big 12,7.0,True,2017,3.0,"{'minutes': 14, 'seconds': 2}",27.0,73.0
766,Kansas State,Big 12,PUNT,"{'minutes': 2, 'seconds': 30}",3.0,"{'minutes': 8, 'seconds': 43}",56.0,400934501.0,40093450115,Charlotte,Conference USA,6.0,False,2017,3.0,"{'minutes': 11, 'seconds': 13}",75.0,19.0
767,Charlotte,Conference USA,PUNT,{'minutes': 2},3.0,"{'minutes': 6, 'seconds': 43}",51.0,400934501.0,40093450116,Kansas State,Big 12,4.0,False,2017,3.0,"{'minutes': 8, 'seconds': 43}",32.0,19.0
768,Kansas State,Big 12,PUNT,"{'minutes': 1, 'seconds': 7}",3.0,"{'minutes': 5, 'seconds': 36}",76.0,400934501.0,40093450117,Charlotte,Conference USA,3.0,False,2017,3.0,"{'minutes': 6, 'seconds': 43}",80.0,4.0
769,Charlotte,Conference USA,FG,"{'minutes': 4, 'seconds': 57}",3.0,{'seconds': 39},93.0,400934501.0,40093450118,Kansas State,Big 12,10.0,True,2017,3.0,"{'minutes': 5, 'seconds': 36}",54.0,39.0
770,Kansas State,Big 12,PUNT,"{'minutes': 1, 'seconds': 3}",4.0,"{'minutes': 14, 'seconds': 36}",79.0,400934501.0,40093450119,Charlotte,Conference USA,3.0,False,2017,3.0,{'seconds': 39},75.0,-4.0
771,Charlotte,Conference USA,PUNT,"{'minutes': 2, 'seconds': 54}",4.0,"{'minutes': 11, 'seconds': 42}",53.0,400934501.0,40093450120,Kansas State,Big 12,5.0,False,2017,4.0,"{'minutes': 14, 'seconds': 36}",43.0,10.0
772,Kansas State,Big 12,INT,"{'minutes': 2, 'seconds': 4}",4.0,"{'minutes': 9, 'seconds': 38}",72.0,400934501.0,40093450121,Charlotte,Conference USA,5.0,False,2017,4.0,"{'minutes': 11, 'seconds': 42}",84.0,12.0
773,Charlotte,Conference USA,TD,"{'minutes': 1, 'seconds': 31}",4.0,"{'minutes': 8, 'seconds': 7}",100.0,400934501.0,40093450122,Kansas State,Big 12,3.0,True,2017,4.0,"{'minutes': 9, 'seconds': 38}",69.0,31.0
774,Kansas State,Big 12,PUNT,"{'minutes': 3, 'seconds': 2}",4.0,"{'minutes': 5, 'seconds': 5}",63.0,400934501.0,40093450123,Charlotte,Conference USA,6.0,False,2017,4.0,"{'minutes': 8, 'seconds': 7}",89.0,26.0
775,Charlotte,Conference USA,PUNT,"{'minutes': 1, 'seconds': 56}",4.0,"{'minutes': 3, 'seconds': 9}",24.0,400934501.0,40093450124,Kansas State,Big 12,3.0,False,2017,4.0,"{'minutes': 5, 'seconds': 5}",15.0,9.0
776,Kansas State,Big 12,PUNT,"{'minutes': 2, 'seconds': 6}",4.0,"{'minutes': 1, 'seconds': 3}",67.0,400934501.0,40093450125,Charlotte,Conference USA,3.0,False,2017,4.0,"{'minutes': 3, 'seconds': 9}",68.0,1.0
777,Charlotte,Conference USA,END OF GAME,"{'minutes': 1, 'seconds': 3}",4.0,{},33.0,400934501.0,40093450126,Kansas State,Big 12,2.0,False,2017,4.0,"{'minutes': 1, 'seconds': 3}",20.0,13.0
778,Charlotte,Conference USA,PUNT,"{'minutes': 1, 'seconds': 7}",2.0,"{'minutes': 12, 'seconds': 4}",81.0,400938606.0,40093860610,North Carolina A&T,,3.0,False,2017,2.0,"{'minutes': 13, 'seconds': 11}",79.0,-2.0
779,North Carolina A&T,,FG,"{'minutes': 3, 'seconds': 50}",2.0,"{'minutes': 8, 'seconds': 14}",94.0,400938606.0,40093860611,Charlotte,Conference USA,11.0,True,2017,2.0,"{'minutes': 12, 'seconds': 4}",41.0,53.0
780,Charlotte,Conference USA,PUNT,"{'minutes': 2, 'seconds': 16}",2.0,"{'minutes': 5, 'seconds': 58}",65.0,400938606.0,40093860612,North Carolina A&T,,4.0,False,2017,2.0,"{'minutes': 8, 'seconds': 14}",80.0,15.0
781,North Carolina A&T,,PUNT,"{'minutes': 1, 'seconds': 44}",2.0,"{'minutes': 4, 'seconds': 14}",43.0,400938606.0,40093860613,Charlotte,Conference USA,3.0,False,2017,2.0,"{'minutes': 5, 'seconds': 58}",23.0,20.0
782,Charlotte,Conference USA,PUNT,"{'minutes': 1, 'seconds': 50}",2.0,"{'minutes': 2, 'seconds': 24}",81.0,400938606.0,40093860614,North Carolina A&T,,3.0,False,2017,2.0,"{'minutes': 4, 'seconds': 14}",88.0,7.0
