season,game_id,home_team,away_team,neutral_site,home_score,away_score,pred_home_score,pred_away_score,prob_winner,prob_spread,prob_total,total_error,spread_error,home_error,away_error
2010,303312393,Middle Tennessee,Florida Atlantic,False,38,14,29.6708,33.0708,0.4836,0.7397,0.8964,10.7416,27.4000,8.3292,19.0708
2010,303382229,Florida International,Middle Tennessee,False,27,28,45.3785,34.6701,0.4526,0.8963,0.7804,25.0486,11.7084,18.3785,6.6701
2011,312462509,Purdue,Middle Tennessee,False,27,24,25.6003,38.9438,0.4424,0.8591,0.8831,13.5442,16.3435,1.3997,14.9438
2011,312532393,Middle Tennessee,Georgia Tech,False,21,49,36.3644,42.4564,0.5286,0.7966,0.9173,8.8208,21.9080,15.3644,6.5436
2011,312672653,Troy,Middle Tennessee,False,38,35,52.6826,38.7559,0.5630,0.9010,0.8337,18.4385,10.9267,14.6826,3.7559
2011,312742393,Middle Tennessee,Memphis,False,38,31,59.6541,36.2927,0.6117,0.8425,0.7435,26.9467,16.3614,21.6541,5.2927
2011,312792393,Middle Tennessee,Western Kentucky,False,33,36,47.1585,35.8157,0.4476,0.8678,0.8711,13.9742,14.3428,14.1585,0.1843
2011,312952226,Florida Atlantic,Middle Tennessee,False,14,38,37.3746,31.7858,0.4752,0.7415,0.8483,17.1604,29.5887,23.3746,6.2142
2011,313022393,Middle Tennessee,Louisiana,False,20,45,39.0853,35.1089,0.4826,0.7507,0.9197,9.1941,28.9764,19.0853,9.8911
2011,313092633,Tennessee,Middle Tennessee,False,24,0,13.6297,36.3510,0.3678,0.4873,0.6993,25.9807,46.7212,10.3703,36.3510
2011,313162433,Louisiana Monroe,Middle Tennessee,False,42,14,38.1143,33.6964,0.5185,0.8046,0.8682,15.8107,23.5821,3.8857,19.6964
2011,313232393,Middle Tennessee,Arkansas State,False,19,45,3.8087,59.4747,0.7605,0.7059,0.9927,0.7166,29.6660,15.1913,14.4747
2011,313292393,Middle Tennessee,Florida International,False,18,31,4.6939,39.8003,0.7011,0.7398,0.9460,4.5057,22.1064,13.3061,8.8003
2011,313370249,North Texas,Middle Tennessee,False,59,7,49.2146,35.4008,0.5577,0.6881,0.8448,18.6154,38.1862,9.7854,28.4008
2012,322522393,Middle Tennessee,Florida Atlantic,False,31,17,29.1188,41.2781,0.4301,0.7047,0.7456,22.3970,26.1593,1.8812,24.2781
2012,322590235,Memphis,Middle Tennessee,False,30,48,30.9432,35.8954,0.5268,0.8592,0.8793,11.1614,13.0478,0.9432,12.1046
2012,322730059,Georgia Tech,Middle Tennessee,False,28,49,55.5323,30.5465,0.3822,0.5812,0.9133,9.0788,45.9858,27.5323,18.4535
2012,322802393,Middle Tennessee,Louisiana Monroe,False,17,31,43.5523,38.4545,0.4782,0.8381,0.7159,34.0068,19.0978,26.5523,7.4545
2012,322872229,Florida International,Middle Tennessee,False,30,34,33.4677,47.1956,0.5608,0.9137,0.8527,16.6633,9.7280,3.4677,13.1956
2012,322940344,Mississippi State,Middle Tennessee,False,45,3,48.9971,35.8691,0.5680,0.7065,0.6306,36.8662,28.8720,3.9971,32.8691
2012,323012393,Middle Tennessee,North Texas,False,38,21,30.1971,49.9791,0.3916,0.6088,0.7683,21.1762,36.7821,7.8029,28.9791
2012,323060098,Western Kentucky,Middle Tennessee,False,29,34,47.4984,32.8409,0.4170,0.7787,0.8043,17.3394,19.6575,18.4984,1.1591
2012,323292393,Middle Tennessee,Troy,False,24,21,58.8408,43.8003,0.5733,0.8825,0.4791,57.6411,12.0404,34.8408,22.8003
2012,323362032,Arkansas State,Middle Tennessee,False,45,0,45.6461,32.0265,0.5748,0.6640,0.6511,32.6726,31.3804,0.6461,32.0265
2013,332500153,North Carolina,Middle Tennessee,False,40,20,48.8476,29.5870,0.5941,0.9927,0.8197,18.4346,0.7395,8.8476,9.5870
2013,332572393,Middle Tennessee,Memphis,False,17,15,20.5430,53.7054,0.3419,0.6658,0.6037,42.2484,35.1623,3.5430,38.7054
2013,332642226,Florida Atlantic,Middle Tennessee,False,35,42,20.6824,36.1760,0.5720,0.9207,0.8134,20.1415,8.4936,14.3176,5.8240
2013,332700252,BYU,Middle Tennessee,False,37,10,38.8707,29.0448,0.5447,0.8444,0.8111,20.9155,17.1742,1.8707,19.0448
2013,332782393,Middle Tennessee,East Carolina,False,17,24,27.0627,42.2771,0.5789,0.9144,0.7106,28.3398,8.2144,10.0627,18.2771
2013,332850249,North Texas,Middle Tennessee,False,34,7,29.9438,34.5828,0.4790,0.7195,0.7894,23.5266,31.6391,4.0562,27.5828
2013,332972393,Middle Tennessee,Marshall,False,51,49,19.3037,36.6005,0.4070,0.7929,0.5486,44.0958,19.2968,31.6963,12.3995
2013,333132393,Middle Tennessee,Florida International,False,48,0,40.0692,32.0063,0.5392,0.6260,0.7689,24.0755,39.9371,7.9308,32.0063
2013,333272572,Southern Mississippi,Middle Tennessee,False,21,42,16.8536,61.4700,0.6851,0.7987,0.8686,15.3235,23.6164,4.1464,19.4700
2013,333342393,Middle Tennessee,UTEP,False,48,17,43.1126,11.3432,0.6552,0.9923,0.8945,10.5441,0.7694,4.8874,5.6568
2014,400547961,Minnesota,Middle Tennessee,False,35,24,27.6579,6.8669,0.6934,0.8118,0.5517,24.4752,9.7910,7.3421,17.1331
2014,400548020,Middle Tennessee,Western Kentucky,False,50,47,20.1536,23.7569,0.4702,0.8910,0.2706,53.0895,6.6033,29.8464,23.2431
2014,400547670,Memphis,Middle Tennessee,False,36,17,27.4527,10.2988,0.6609,0.9644,0.7122,15.2485,1.8460,8.5473,6.7012
2014,400548042,Middle Tennessee,Southern Mississippi,False,37,31,31.8569,15.1201,0.6513,0.8031,0.6254,21.0230,10.7368,5.1431,15.8799
2014,400548046,Marshall,Middle Tennessee,False,49,24,31.8844,19.2623,0.6128,0.7787,0.6198,21.8533,12.3780,17.1156,4.7377
2014,400548064,Middle Tennessee,BYU,False,7,27,18.1555,23.4468,0.5483,0.7360,0.8616,7.6023,14.7088,11.1555,3.5532
2014,400548073,Florida International,Middle Tennessee,False,38,28,16.3992,24.3519,0.4241,0.6657,0.5435,25.2489,17.9527,21.6008,3.6481
2014,400548080,Middle Tennessee,Florida Atlantic,False,35,34,22.5549,16.4227,0.5584,0.9022,0.4721,30.0224,5.1323,12.4451,17.5773
2014,400548087,UTEP,Middle Tennessee,False,24,21,19.0542,18.0131,0.5103,0.9613,0.8444,7.9327,1.9589,4.9458,2.9869
2015,400603860,Alabama,Middle Tennessee,False,37,10,13.0780,22.0260,0.4105,0.3633,0.7635,11.8960,35.9480,23.9220,12.0260
2015,400763517,Illinois,Middle Tennessee,False,27,25,16.6786,10.4305,0.5619,0.9156,0.5348,24.8909,4.2482,10.3214,14.5695
2015,400603882,Middle Tennessee,Vanderbilt,False,13,17,20.4144,6.0825,0.3605,0.6477,0.9304,3.5031,18.3318,7.4144,10.9175
2015,400763626,Western Kentucky,Middle Tennessee,False,58,28,23.3860,21.4406,0.5174,0.5301,0.3568,41.1734,28.0547,34.6140,6.5594
2015,400763628,Middle Tennessee,Florida International,False,42,34,24.6274,18.0943,0.5559,0.9748,0.4738,33.2783,1.4668,17.3726,15.9057
2015,400763634,Louisiana Tech,Middle Tennessee,False,45,16,18.8825,19.6052,0.4941,0.5463,0.6477,22.5123,29.7227,26.1175,3.6052
2015,400763645,Middle Tennessee,Marshall,False,27,24,11.4135,28.4933,0.3326,0.6110,0.7787,11.0933,20.0798,15.5865,4.4933
2015,400763650,Florida Atlantic,Middle Tennessee,False,17,24,20.6424,17.1660,0.4640,0.7851,0.9338,3.1916,10.4764,3.6424,6.8340
2015,400763655,Middle Tennessee,North Texas,False,41,7,18.8397,13.7919,0.5481,0.4879,0.7127,15.3684,28.9522,22.1603,6.7919
2015,400763663,UT San Antonio,Middle Tennessee,False,7,42,19.9268,21.4206,0.5142,0.4258,0.8557,7.6525,33.5062,12.9268,20.5794
2016,400868991,Vanderbilt,Middle Tennessee,False,47,24,28.7384,20.1993,0.5717,0.7594,0.6403,22.0624,14.4609,18.2616,3.8007
2016,400869281,Bowling Green,Middle Tennessee,False,21,41,18.6029,35.2669,0.6338,0.9454,0.8675,8.1302,3.3361,2.3971,5.7331
2016,400869365,Middle Tennessee,Louisiana Tech,False,38,34,32.6125,24.2148,0.5745,0.9216,0.7343,15.1727,4.3977,5.3875,9.7852
2016,400869374,North Texas,Middle Tennessee,False,13,30,17.4557,23.4576,0.5553,0.7989,0.9614,2.0868,10.9981,4.4557,6.5424
2016,400869384,Middle Tennessee,Western Kentucky,False,43,44,25.5272,27.9840,0.5253,0.9699,0.3862,33.4887,1.4568,17.4728,16.0160
2016,400869033,Missouri,Middle Tennessee,False,45,51,24.7887,22.2564,0.4803,0.8675,0.3385,48.9548,8.5323,20.2113,28.7436
2016,400869391,Florida International,Middle Tennessee,False,35,42,23.2777,28.1590,0.5487,0.9576,0.5214,25.5633,2.1187,11.7223,13.8410
2016,400869403,Middle Tennessee,UT San Antonio,False,25,45,22.4913,25.0641,0.5275,0.6408,0.5479,22.4446,17.4273,2.5087,19.9359
2016,400869407,Marshall,Middle Tennessee,False,42,17,22.7839,25.7551,0.4688,0.4613,0.7829,10.4610,27.9712,19.2161,8.7551
2016,400869410,Charlotte,Middle Tennessee,False,31,38,24.4391,15.4103,0.4155,0.7047,0.4906,29.1506,16.0288,6.5609,22.5897
2016,400869417,Middle Tennessee,Florida Atlantic,False,77,56,21.4415,28.3975,0.4331,0.4982,0.0439,83.1609,27.9560,55.5585,27.6025
2017,400933839,Middle Tennessee,Vanderbilt,False,6,28,22.7619,21.8799,0.4914,0.5778,0.7958,10.6419,22.8820,16.7619,6.1201
2017,400937459,Syracuse,Middle Tennessee,False,23,30,24.5110,8.4050,0.3392,0.5520,0.6052,20.0840,23.1059,1.5110,21.5950
2017,400935353,Minnesota,Middle Tennessee,False,34,3,20.8975,10.9999,0.6115,0.5458,0.8839,5.1026,21.1024,13.1025,7.9999
2017,400938617,Middle Tennessee,Bowling Green,False,24,13,15.5570,15.0928,0.5051,0.7708,0.8606,6.3501,10.5358,8.4430,2.0928
2017,400938623,Florida Atlantic,Middle Tennessee,False,38,20,22.3319,15.6817,0.5712,0.7593,0.5896,19.9864,11.3498,15.6681,4.3183
2017,400938628,Middle Tennessee,Florida International,False,37,17,15.7797,18.4324,0.4661,0.4673,0.5254,19.7880,22.6527,21.2203,1.4324
2017,400938674,Middle Tennessee,Marshall,False,10,38,19.7931,17.0957,0.4705,0.4001,0.7607,11.1112,30.6974,9.7931,20.9043
2017,400938652,Middle Tennessee,UTEP,False,30,3,16.5334,11.5295,0.5647,0.4741,0.8724,4.9372,21.9961,13.4666,8.5295
2017,400938654,Charlotte,Middle Tennessee,False,21,35,10.2070,23.6821,0.6608,0.9871,0.4962,22.1109,0.5248,10.7930,11.3179
2017,400938665,Western Kentucky,Middle Tennessee,False,41,38,15.0296,23.1749,0.4172,0.7750,0.2954,40.7955,11.1454,25.9704,14.8251
2017,400938671,Middle Tennessee,Old Dominion,False,41,10,18.3363,18.4445,0.4987,0.3552,0.6726,14.2192,31.1083,22.6637,8.4445
2018,401012259,Vanderbilt,Middle Tennessee,False,35,7,21.5210,21.0623,0.5051,0.4467,0.9871,0.5833,27.5413,13.4790,14.0623
2018,401012275,Georgia,Middle Tennessee,False,49,7,23.2617,12.1692,0.6352,0.3354,0.5215,20.5691,30.9075,25.7383,5.1692
2018,401015003,Middle Tennessee,Florida Atlantic,False,25,24,19.9867,22.8282,0.4722,0.9248,0.8792,6.1850,3.8415,5.0133,1.1718
2018,401015010,Marshall,Middle Tennessee,False,24,34,20.2506,17.0825,0.4685,0.7422,0.6057,20.6669,13.1681,3.7494,16.9175
2018,401015014,Florida International,Middle Tennessee,False,24,21,28.0629,19.3953,0.5819,0.8924,0.9532,2.4582,5.6676,4.0629,1.6047
2018,401015019,Middle Tennessee,Charlotte,False,21,13,17.4838,18.9164,0.4844,0.7963,0.9476,2.4002,9.4326,3.5162,5.9164
2018,401015029,Old Dominion,Middle Tennessee,False,17,51,13.9521,26.6431,0.6303,0.5765,0.4726,27.4049,21.3090,3.0479,24.3569
2018,401015034,Middle Tennessee,Western Kentucky,False,29,10,28.5917,9.8095,0.6858,0.9955,0.9877,0.5989,0.2178,0.4083,0.1905
2018,401015041,UTEP,Middle Tennessee,False,32,48,7.5093,22.6729,0.6640,0.9814,0.1641,49.8178,0.8363,24.4907,25.3271
2018,401012342,Kentucky,Middle Tennessee,False,34,23,18.3928,10.5703,0.6093,0.9103,0.3201,28.0369,3.1775,15.6072,12.4297
2018,401015053,Middle Tennessee,UAB,False,27,3,15.9992,13.4677,0.5292,0.5349,0.9877,0.5331,21.4685,11.0008,10.4677
2018,401056703,Middle Tennessee,UAB,False,25,27,18.8447,13.5645,0.4419,0.8403,0.5877,19.5908,7.2802,6.1553,13.4355
2008,282430135,Minnesota,Northern Illinois,False,31,27,58.5584,37.2756,0.6121,0.8171,0.6126,37.8340,17.2828,27.5584,10.2756
2008,282500189,Bowling Green,Minnesota,False,17,42,46.1081,33.2674,0.4301,0.6040,0.7800,20.3755,37.8406,29.1081,8.7326
2008,282640135,Minnesota,Florida Atlantic,False,37,3,56.7583,19.6957,0.6949,0.9664,0.6162,36.4540,3.0626,19.7583,16.6957
2008,282710194,Ohio State,Minnesota,False,34,21,20.8799,37.7738,0.4175,0.7126,0.9641,3.6537,29.8939,13.1201,16.7738
2008,282780135,Minnesota,Indiana,False,16,7,36.0736,29.8138,0.5292,0.9744,0.6158,42.8874,2.7402,20.0736,22.8138
2008,282850356,Illinois,Minnesota,False,20,27,28.4711,29.5816,0.5063,0.9332,0.8749,11.0527,5.8896,8.4711,2.5816
2008,282992509,Purdue,Minnesota,False,6,17,16.1955,28.4446,0.5730,0.9850,0.7452,21.6401,1.2491,10.1955,11.4446
2008,283060135,Minnesota,Northwestern,False,17,24,34.0427,19.9690,0.4286,0.7874,0.8678,13.0117,21.0738,17.0427,4.0310
2008,283130135,Minnesota,Michigan,False,6,29,43.8230,27.7308,0.4225,0.6348,0.6570,36.5538,39.0921,37.8230,1.2692
2008,283200275,Wisconsin,Minnesota,False,35,32,44.2558,22.4662,0.6227,0.7875,0.9968,0.2780,18.7896,9.2558,9.5338
2008,283270135,Minnesota,Iowa,False,0,55,18.0836,35.8107,0.5941,0.6167,0.9882,1.1057,37.2729,18.0836,19.1893
2009,292480183,Syracuse,Minnesota,False,20,23,35.9764,28.2793,0.4590,0.8863,0.7762,21.2557,10.6971,15.9764,5.2793
2009,292550135,Minnesota,Air Force,False,20,13,28.5638,50.8203,0.3943,0.7246,0.5764,46.3841,29.2565,8.5638,37.8203
2009,292620135,Minnesota,California,False,21,35,11.2607,77.1102,0.8068,0.4953,0.6703,32.3709,51.8495,9.7393,42.1102
2009,292690077,Northwestern,Minnesota,False,24,35,35.4875,28.8950,0.4648,0.8134,0.9424,5.3824,17.5925,11.4875,6.1050
2009,292760135,Minnesota,Wisconsin,False,28,31,25.9466,46.0662,0.6016,0.8265,0.8677,13.0128,17.1196,2.0534,15.0662
2009,292830135,Minnesota,Purdue,False,35,20,30.1720,32.7138,0.4879,0.8348,0.9253,7.8859,17.5418,4.8280,12.7138
2009,292900213,Penn State,Minnesota,False,20,0,33.3435,11.6557,0.6051,0.9834,0.7586,24.9993,1.6878,13.3435,11.6557
2009,292970194,Ohio State,Minnesota,False,38,7,17.3075,6.8355,0.5520,0.7976,0.7944,20.8569,20.5280,20.6925,0.1645
2009,293040135,Minnesota,Michigan State,False,42,34,6.4883,30.9635,0.3666,0.6510,0.5913,38.5482,32.4752,35.5117,3.0365
2009,293110135,Minnesota,Illinois,False,32,35,23.2183,35.5254,0.5685,0.8962,0.9079,8.2563,9.3071,8.7817,0.5254
2009,293252294,Iowa,Minnesota,False,12,0,20.7167,24.9224,0.4814,0.8574,0.7091,33.6392,16.2057,8.7167,24.9224
2010,302452393,Middle Tennessee,Minnesota,False,17,24,29.6799,12.2667,0.4187,0.7736,0.9911,0.9467,24.4132,12.6799,11.7333
2010,302610135,Minnesota,USC,False,21,32,38.4218,37.2168,0.4932,0.8625,0.7480,22.6386,12.2050,17.4218,5.2168
2010,302680135,Minnesota,Northern Illinois,False,23,34,39.3104,31.9271,0.4578,0.7921,0.8383,14.2376,18.3833,16.3104,2.0729
2010,302750135,Minnesota,Northwestern,False,28,29,35.3557,39.8847,0.5226,0.9648,0.8196,18.2404,3.5290,7.3557,10.8847
2010,302820275,Wisconsin,Minnesota,False,41,23,56.3114,26.6910,0.6599,0.8715,0.7914,19.0024,11.6203,15.3114,3.6910
2010,302892509,Purdue,Minnesota,False,28,17,43.8062,40.0066,0.5206,0.9220,0.5975,38.8128,7.2004,15.8062,23.0066
2010,302960135,Minnesota,Penn State,False,21,33,30.7786,27.7707,0.4831,0.8330,0.9490,4.5494,15.0079,9.7786,5.2293
2010,303030135,Minnesota,Ohio State,False,10,52,16.8803,53.0138,0.6914,0.9353,0.9131,7.8941,5.8664,6.8803,1.0138
2010,303100127,Michigan State,Minnesota,False,31,8,41.0195,23.4031,0.5919,0.9434,0.7372,25.4227,5.3836,10.0195,15.4031
2010,303170356,Illinois,Minnesota,False,34,38,48.2404,15.5825,0.3535,0.6730,0.9250,8.1771,36.6579,14.2404,22.4175
2010,303310135,Minnesota,Iowa,False,27,24,27.8612,41.4165,0.4162,0.7961,0.7754,18.2777,16.5552,0.8612,17.4165
2011,312460030,USC,Minnesota,False,19,17,33.3280,34.0349,0.4962,0.9711,0.6751,31.3629,2.7069,14.3280,17.0349
2011,312530135,Minnesota,New Mexico State,False,21,28,53.0457,26.1446,0.3653,0.6643,0.6992,30.1903,33.9010,32.0457,1.8554
2011,312600135,Minnesota,Miami (OH),False,29,23,21.8985,33.0634,0.4334,0.7967,0.9645,2.9619,17.1648,7.1015,10.0634
2011,312740130,Michigan,Minnesota,False,58,0,41.6089,20.2939,0.6072,0.6396,0.9603,3.9028,36.6850,16.3911,20.2939
2011,312812509,Purdue,Minnesota,False,45,17,52.2472,23.2958,0.6549,0.9895,0.8521,13.5430,0.9514,7.2472,6.2958
2011,312950135,Minnesota,Nebraska,False,14,41,19.8536,49.4534,0.6492,0.9732,0.8531,14.3070,2.5999,5.8536,8.4534
2011,313020135,Minnesota,Iowa,False,22,21,19.8220,60.5102,0.2854,0.5613,0.6029,37.3323,41.6882,2.1780,39.5102
2011,313090127,Michigan State,Minnesota,False,31,24,42.3102,26.4614,0.5862,0.9032,0.8499,13.7715,8.8488,11.3102,2.4614
2011,313160135,Minnesota,Wisconsin,False,13,42,22.7536,54.8606,0.6641,0.9673,0.7654,22.6142,3.1071,9.7536,12.8606
2011,313230077,Northwestern,Minnesota,False,28,13,59.2070,34.6877,0.6238,0.9025,0.4961,52.8947,9.5193,31.2070,21.6877
2011,313300135,Minnesota,Illinois,False,27,7,31.9443,43.8479,0.4401,0.6860,0.5964,41.7923,31.9036,4.9443,36.8479
2012,322432439,UNLV,Minnesota,False,27,30,27.0476,40.7531,0.5928,0.8545,0.8532,10.8007,10.7055,0.0476,10.7531
2012,322590135,Minnesota,Western Michigan,False,28,23,26.8517,30.9657,0.4824,0.9221,0.9417,6.8174,9.1139,1.1483,7.9657
2012,322660135,Minnesota,Syracuse,False,17,10,44.9910,28.1889,0.5739,0.9135,0.6088,46.1799,9.8021,27.9910,18.1889
2012,322732294,Iowa,Minnesota,False,31,13,25.2691,39.3801,0.4166,0.6319,0.7580,20.6492,32.1110,5.7309,26.3801
2012,322870135,Minnesota,Northwestern,False,13,21,26.0009,43.5150,0.5956,0.8954,0.6235,35.5160,9.5141,13.0009,22.5150
2012,322940275,Wisconsin,Minnesota,False,38,13,42.2780,17.2666,0.6428,0.9999,0.9005,8.5446,0.0114,4.2780,4.2666
2012,323010135,Minnesota,Purdue,False,44,28,24.7112,37.9776,0.4244,0.6740,0.8935,9.3111,29.2664,19.2888,9.9776
2012,323080135,Minnesota,Michigan,False,13,35,16.5957,41.7884,0.6396,0.9639,0.8829,10.3841,3.1927,3.5957,6.7884
2012,323150356,Illinois,Minnesota,False,3,17,33.6232,44.0203,0.5506,0.9648,0.4807,57.6434,3.6029,30.6232,27.0203
2012,323220158,Nebraska,Minnesota,False,38,14,32.4444,28.3525,0.5224,0.7846,0.9039,8.7969,19.9082,5.5556,14.3525
2012,323290135,Minnesota,Michigan State,False,10,26,16.4917,26.7378,0.5586,0.9340,0.9172,7.2295,5.7539,6.4917,0.7378
2013,332410135,Minnesota,UNLV,False,51,23,21.1821,14.7665,0.5328,0.7816,0.6250,38.0515,21.5844,29.8179,8.2335
2013,332500166,New Mexico State,Minnesota,False,21,44,22.0423,43.3075,0.5921,0.9848,0.9969,0.3499,1.7348,1.0423,0.6925
2013,332640135,Minnesota,San José State,False,43,24,41.8992,41.0550,0.5040,0.8310,0.8512,15.9542,18.1558,1.1008,17.0550
2013,332710135,Minnesota,Iowa,False,7,23,25.9808,34.1969,0.5411,0.9222,0.7049,30.1777,7.7839,18.9808,11.1969
2013,332780130,Michigan,Minnesota,False,42,13,36.5821,34.6463,0.5105,0.7126,0.8252,16.2284,27.0642,5.4179,21.6463
2013,332920077,Northwestern,Minnesota,False,17,20,40.7586,31.2093,0.4501,0.8691,0.6461,34.9678,12.5493,23.7586,11.2093
2013,332990135,Minnesota,Nebraska,False,34,23,10.2473,51.0313,0.2739,0.4454,0.9497,4.2786,51.7840,23.7527,28.0313
2013,333060084,Indiana,Minnesota,False,39,42,47.0928,44.4460,0.4872,0.9453,0.8982,10.5388,5.6467,8.0928,2.4460
2013,333130135,Minnesota,Penn State,False,24,10,53.8042,39.1275,0.5649,0.9940,0.5115,58.9318,0.6767,29.8042,29.1275
2013,333270135,Minnesota,Wisconsin,False,7,20,31.2905,55.7659,0.6228,0.8834,0.4427,60.0564,11.4754,24.2905,35.7659
2013,333340127,Michigan State,Minnesota,False,14,3,50.5574,17.5689,0.6657,0.7754,0.5071,51.1263,21.9885,36.5574,14.5689
2014,400547961,Minnesota,Middle Tennessee,False,35,24,27.6114,6.8962,0.6931,0.8129,0.5507,24.4924,9.7152,7.3886,17.1038
2014,400547855,TCU,Minnesota,False,30,7,26.6277,8.4226,0.6756,0.9045,0.9611,1.9497,4.7950,3.3723,1.4226
2014,400547962,Minnesota,San José State,False,24,7,22.5137,9.9201,0.6283,0.9088,0.9703,1.4338,4.4064,1.4863,2.9201
2014,400547947,Michigan,Minnesota,False,14,30,12.4988,13.0239,0.5055,0.6826,0.6254,18.4773,15.4749,1.5012,16.9761
2014,400547963,Minnesota,Northwestern,False,24,17,25.6519,1.5913,0.7260,0.6701,0.7312,13.7568,17.0607,1.6519,15.4087
2014,400547964,Minnesota,Purdue,False,39,38,22.0561,9.3532,0.6343,0.7518,0.2179,45.5907,11.7029,16.9439,28.6468
2014,400547911,Illinois,Minnesota,False,28,24,16.1652,23.1782,0.4286,0.7774,0.7453,12.6565,11.0130,11.8348,0.8218
2014,400547933,Minnesota,Iowa,False,51,14,7.8753,21.5449,0.3766,0.2437,0.4130,35.5798,50.6695,43.1247,7.5449
2014,400547965,Minnesota,Ohio State,False,24,31,19.1365,25.4501,0.5641,0.9860,0.7902,10.4134,0.6865,4.8635,5.5499
2014,400547966,Nebraska,Minnesota,False,24,28,16.2122,18.2898,0.5204,0.9623,0.6671,17.4980,1.9223,7.7878,9.7102
2014,400547967,Wisconsin,Minnesota,False,34,24,24.9803,17.5792,0.5744,0.9475,0.6956,15.4405,2.5990,9.0197,6.4208
2015,400763398,Minnesota,TCU,False,17,23,16.7542,19.3049,0.5255,0.9311,0.9213,3.9408,3.4493,0.2458,3.6951
2015,400763499,Colorado State,Minnesota,False,20,23,16.7362,14.9047,0.4794,0.8919,0.7492,11.3591,4.8315,3.2638,8.0953
2015,400763513,Minnesota,Kent State,False,10,7,18.1642,3.5992,0.6672,0.7315,0.8876,4.7634,11.5651,8.1642,3.4008
2015,400763521,Minnesota,Ohio,False,27,24,10.9075,19.2079,0.4091,0.7544,0.5632,20.8846,11.3003,16.0925,4.7921
2015,400763532,Northwestern,Minnesota,False,27,0,15.7674,9.6318,0.5694,0.5523,0.9636,1.6008,20.8645,11.2326,9.6318
2015,400763539,Purdue,Minnesota,False,13,41,16.8784,11.5476,0.4407,0.3506,0.4739,25.5740,33.3307,3.8784,29.4524
2015,400763543,Minnesota,Nebraska,False,25,48,16.5919,15.8192,0.4910,0.4875,0.2359,40.5889,23.7728,8.4081,32.1808
2015,400763553,Minnesota,Michigan,False,26,29,7.0613,22.3977,0.6609,0.7386,0.4897,25.5410,12.3364,18.9387,6.6023
2015,400763562,Ohio State,Minnesota,False,28,14,28.7015,13.2948,0.6459,0.9727,0.9999,0.0037,1.4067,0.7015,0.7052
2015,400763566,Iowa,Minnesota,False,40,35,27.0647,10.2647,0.6745,0.7506,0.3103,37.6706,11.8000,12.9353,24.7353
2015,400763572,Minnesota,Illinois,False,32,23,20.5917,18.5406,0.5212,0.8570,0.6808,15.8676,6.9489,11.4083,4.4594
2015,400763580,Minnesota,Wisconsin,False,21,31,15.9203,21.5278,0.5603,0.9055,0.6940,14.5519,4.3925,5.0797,9.4722
2016,400869092,Minnesota,Oregon State,False,30,23,16.5076,17.0767,0.4944,0.8527,0.6339,19.4157,7.5690,13.4924,5.9233
2016,400869200,Minnesota,Colorado State,False,31,24,19.4694,15.7260,0.5379,0.9340,0.6145,19.8046,3.2565,11.5306,8.2740
2016,400869666,Penn State,Minnesota,False,29,26,15.7362,29.4952,0.3632,0.6700,0.8038,9.7686,16.7590,13.2638,3.4952
2016,400869668,Minnesota,Iowa,False,7,14,22.6239,18.0302,0.4485,0.7437,0.5794,19.6542,11.5937,15.6239,4.0302
2016,400869671,Maryland,Minnesota,False,10,31,22.9597,20.8792,0.4773,0.5283,0.9382,2.8389,23.0804,12.9597,10.1208
2016,400869638,Minnesota,Rutgers,False,34,32,29.8252,6.7859,0.7265,0.5823,0.4423,29.3890,21.0393,4.1748,25.2141
2016,400869679,Illinois,Minnesota,False,17,40,13.5136,21.5747,0.5996,0.6402,0.4930,21.9117,14.9389,3.4864,18.4253
2016,400869686,Minnesota,Purdue,False,44,31,28.4111,7.4630,0.7053,0.8377,0.3134,39.1259,7.9481,15.5889,23.5370
2016,400869691,Nebraska,Minnesota,False,24,17,10.7770,19.3021,0.4128,0.6882,0.7777,10.9210,15.5251,13.2230,2.3021
2016,400869696,Minnesota,Northwestern,False,29,12,19.9435,15.2666,0.5413,0.7847,0.8979,5.7899,12.3232,9.0565,3.2666
2016,400869703,Wisconsin,Minnesota,False,31,17,22.7696,11.8377,0.6112,0.9368,0.7292,13.3928,3.0681,8.2304,5.1623
2017,400935230,Minnesota,Buffalo,False,17,7,13.1185,24.4847,0.3780,0.5591,0.7100,13.6032,21.3661,3.8815,17.4847
2017,400935265,Oregon State,Minnesota,False,14,48,15.5431,17.8914,0.5247,0.4042,0.4515,28.5655,31.6516,1.5431,30.1086
2017,400935353,Minnesota,Middle Tennessee,False,34,3,20.8588,11.0627,0.6104,0.5440,0.8845,5.0785,21.2038,13.1412,8.0627
2017,400935367,Minnesota,Maryland,False,24,31,22.7936,12.4906,0.4000,0.6704,0.6277,19.7158,17.3030,1.2064,18.5094
2017,400935376,Purdue,Minnesota,False,31,17,11.0005,19.6340,0.4104,0.5527,0.6488,17.3655,22.6335,19.9995,2.6340
2017,400935380,Minnesota,Michigan State,False,27,30,10.4949,11.6524,0.5144,0.9542,0.2768,34.8527,1.8426,16.5051,18.3476
2017,400935384,Minnesota,Illinois,False,24,17,18.8516,10.9765,0.5912,0.9796,0.7436,11.1719,0.8752,5.1484,6.0235
2017,400935391,Iowa,Minnesota,False,17,10,13.0994,9.1588,0.5454,0.9295,0.8909,4.7418,3.0593,3.9006,0.8412
